Time_stamp(s),Net_transmit(B/s),Net_receive(B/s),CPU_usage(%),RAM_usage(MB),RAM_usage(%),Swap_usage(MB),Swap_usage(%),Ejecucion
5,8.4,22.4,0.18812999999999747,190.12890625,5.012275043353971,0.0,0.0,1
5,19122.6,2633036.2,2.1626549999999956,245.9609375,6.484147481762499,0.0,0.0,1
5,0.0,0.0,24.608505,337.41015625,8.894978353908447,0.0,0.0,1
5,0.0,14.0,31.829149999999995,361.1328125,9.520367097940841,0.0,0.0,1
5,0.0,0.0,22.507540000000006,383.25,10.103431657254427,0.0,0.0,1
5,0.0,0.0,29.507464999999993,394.98828125,10.412882204894364,0.0,0.0,1
5,0.0,0.0,19.83540500000002,430.51953125,11.349575110495985,0.0,0.0,1
5,0.0,0.0,25.404739999999997,441.91796875,11.65006652414435,0.0,0.0,1
5,0.0,0.0,30.748520000000003,455.10546875,11.997722114438005,0.0,0.0,1
5,0.0,14.0,25.365365000000008,546.41796875,14.404948737277001,0.0,0.0,1
5,0.0,0.0,23.262044999999993,571.91796875,15.077192722299799,0.0,0.0,1
6,0.0,0.0,39.68721250000001,684.28125,18.039370759858137,0.0,0.0,1
5,0.0,0.0,65.426425,692.91015625,18.26685038040277,0.0,0.0,1
5,0.0,0.0,63.17070000000001,696.875,18.371373610304445,0.0,0.0,1
5,0.0,0.0,52.902169999999984,714.81640625,18.844354097928484,0.0,0.0,1
5,0.0,0.0,64.04418,710.6875,18.735505768858463,0.0,0.0,1
5,0.0,0.0,56.74891500000001,699.375,18.437279883345898,0.0,0.0,1
5,0.0,0.0,55.97389999999998,709.9765625,18.7167636724623,0.0,0.0,1
5,0.0,0.0,52.45539000000008,709.984375,18.716969629565554,0.0,0.0,1
5,0.0,0.0,74.35289499999996,718.046875,18.929517360124233,0.0,0.0,1
5,0.0,0.0,56.29193999999998,730.4140625,19.25554745457616,0.0,0.0,1
5,0.0,0.0,59.149629999999995,737.7265625,19.448323303222406,0.0,0.0,1
5,0.0,14.0,58.011259999999965,740.6640625,19.52576317404611,0.0,0.0,1
5,0.0,0.0,72.06270500000002,742.23046875,19.567057573248643,0.0,0.0,1
5,0.0,0.0,43.69348000000002,742.35546875,19.570352886900714,0.0,0.0,1
6,0.0,0.0,56.7350583333333,748.72265625,19.73820792605316,0.0,0.0,1
