Global_accuracy,Global_loss,Global_precision,Global_recall,Global_f1_score,Local_accuracy,Local_loss,Local_precision,Local_recall,Local_f1_score,raspberrypi1_fit_accuracy,raspberrypi1_fit_loss,raspberrypi1_fit_precision,raspberrypi1_fit_recall,raspberrypi1_fit_f1_score,raspberrypi1_ev_accuracy,raspberrypi1_ev_loss,raspberrypi1_ev_precision,raspberrypi1_ev_recall,raspberrypi1_ev_f1_score,raspberry4_fit_accuracy,raspberry4_fit_loss,raspberry4_fit_precision,raspberry4_fit_recall,raspberry4_fit_f1_score,raspberry4_ev_accuracy,raspberry4_ev_loss,raspberry4_ev_precision,raspberry4_ev_recall,raspberry4_ev_f1_score,raspberry6_fit_accuracy,raspberry6_fit_loss,raspberry6_fit_precision,raspberry6_fit_recall,raspberry6_fit_f1_score,raspberry6_ev_accuracy,raspberry6_ev_loss,raspberry6_ev_precision,raspberry6_ev_recall,raspberry6_ev_f1_score
0.08782634365924706,2.303150021506391,0.008782634152923213,0.02858857699897488,0.013437231193426383,0.3186848958333333,2.0432801246643066,0.03186848945915699,0.10000000149011612,0.048190572609504066,0.2626953125,2.0864169597625732,0.02626953087747097,0.10000000149011612,0.04160862788558006,0.0,2.31514835357666,0.0,0.0,0.0,0.3544921875,2.0176749229431152,0.03544921800494194,0.10000000149011612,0.05234314501285553,0.3072078227996826,2.2913122177124023,0.030720781534910202,0.10000000149011612,0.047002099454402924,0.3388671875,2.0257484912872314,0.03388671949505806,0.10000000149011612,0.0506199449300766,0.0,2.29793119430542,0.0,0.0,0.0
0.08782634365924706,2.306141111222794,0.008782634152923213,0.02858857699897488,0.013437231193426383,0.2958984375,1.881764570871989,0.02958984300494194,0.10000000149011612,0.04552281523744265,0.2421875,1.9891996383666992,0.02421874925494194,0.10000000149011612,0.03899368271231651,0.0,2.3412373065948486,0.0,0.0,0.0,0.310546875,1.8191105127334595,0.03105468675494194,0.10000000149011612,0.04739191755652428,0.3072078227996826,2.263800621032715,0.030720781534910202,0.10000000149011612,0.047002099454402924,0.3349609375,1.836983561515808,0.03349609300494194,0.10000000149011612,0.05018284544348717,0.0,2.2981998920440674,0.0,0.0,0.0
0.08782634365924706,2.310950512002203,0.008782634152923213,0.02858857699897488,0.013437231193426383,0.3125,1.7371598084767659,0.03125,0.10000000149011612,0.0473595547179381,0.2373046875,1.873084306716919,0.02373046800494194,0.10000000149011612,0.03835829719901085,0.0,2.357673168182373,0.0,0.0,0.0,0.35546875,1.639230489730835,0.03554687649011612,0.10000000149011612,0.05244952812790871,0.3072078227996826,2.2318763732910156,0.030720781534910202,0.10000000149011612,0.047002099454402924,0.3447265625,1.699164628982544,0.03447265550494194,0.10000000149011612,0.05127083882689476,0.0,2.32193922996521,0.0,0.0,0.0
0.08782634365924706,2.3170842551059385,0.008782634152923213,0.02858857699897488,0.013437231193426383,0.3108723958333333,1.6268600225448608,0.03108724020421505,0.10000000149011612,0.04735776036977768,0.2744140625,1.7642483711242676,0.02744140662252903,0.10000000149011612,0.04306510090827942,0.0,2.3601346015930176,0.0,0.0,0.0,0.314453125,1.5457812547683716,0.03144531324505806,0.10000000149011612,0.04784542694687843,0.3072078227996826,2.2299909591674805,0.030720781534910202,0.10000000149011612,0.047002099454402924,0.34375,1.5705504417419434,0.03437500074505806,0.10000000149011612,0.051162753254175186,0.0,2.3407247066497803,0.0,0.0,0.0
0.08782634365924706,2.3227946730366917,0.008782634152923213,0.02858857699897488,0.013437231193426383,0.2913411458333333,1.5288671255111694,0.029134114583333332,0.10000000149011612,0.04496683180332184,0.236328125,1.689239263534546,0.02363281324505806,0.10000000149011612,0.038230616599321365,0.0,2.412504196166992,0.0,0.0,0.0,0.3046875,1.4218183755874634,0.03046875074505806,0.10000000149011612,0.04670654982328415,0.3072078227996826,2.168814182281494,0.030720781534910202,0.10000000149011612,0.047002099454402924,0.3330078125,1.475543737411499,0.03330077975988388,0.10000000149011612,0.04996332898736,0.0,2.3459393978118896,0.0,0.0,0.0
0.08782634365924706,2.3422728001719606,0.008782634152923213,0.02858857699897488,0.013437231193426383,0.2998046875,1.4641274611155193,0.029980468874176342,0.10000000149011612,0.046003820995489754,0.248046875,1.671630859375,0.02480468712747097,0.10000000149011612,0.03974957764148712,0.0,2.4576005935668945,0.0,0.0,0.0,0.3193359375,1.3580329418182373,0.03193359449505806,0.10000000149011612,0.04840854927897453,0.3072078227996826,2.2013771533966064,0.030720781534910202,0.10000000149011612,0.047002099454402924,0.33203125,1.3627185821533203,0.033203125,0.10000000149011612,0.049853336066007614,0.0,2.3178513050079346,0.0,0.0,0.0
0.10383114811061704,2.3490499778307594,0.01038311459806021,0.02858857699897488,0.015233531366965527,0.30859375,1.424286683400472,0.03085937537252903,0.10000000149011612,0.04702165722846985,0.2529296875,1.6486526727676392,0.02529296837747097,0.10000000149011612,0.040374089032411575,0.0,2.4660747051239014,0.0,0.0,0.0,0.3408203125,1.2877956628799438,0.03408203274011612,0.10000000149011612,0.050837546586990356,0.36319103837013245,2.0945942401885986,0.036319103091955185,0.10000000149011612,0.0532853789627552,0.33203125,1.336411714553833,0.033203125,0.10000000149011612,0.049853336066007614,0.0,2.430126190185547,0.0,0.0,0.0
0.0963289012751055,2.3839396474789987,0.009632889903180775,0.030109033158472492,0.014596011195616137,0.3056640625,1.3820167779922485,0.030566406125823658,0.10000000149011612,0.04659437636534373,0.240234375,1.671784520149231,0.02402343787252903,0.10000000149011612,0.0387401282787323,0.0,2.665605306625366,0.0,0.0,0.0,0.3154296875,1.272911787033081,0.03154296800494194,0.10000000149011612,0.047958388924598694,0.0,2.2978427410125732,0.0,0.0,0.0,0.361328125,1.2013540267944336,0.0361328125,0.10000000149011612,0.053084611892700195,0.31993356347084045,2.079310894012451,0.031993355602025986,0.10000000149011612,0.048477184027433395
0.08782634365924706,2.4653330795095005,0.008782634152923213,0.02858857699897488,0.013437231193426383,0.3284505208333333,1.3588237365086873,0.032845052580038704,0.10000000149011612,0.04918907582759857,0.251953125,1.6456704139709473,0.02519531175494194,0.10000000149011612,0.040249574929475784,0.0,2.6844911575317383,0.0,0.0,0.0,0.373046875,1.1494524478912354,0.03730468824505806,0.10000000149011612,0.05433850735425949,0.3072078227996826,1.7278170585632324,0.030720781534910202,0.10000000149011612,0.047002099454402924,0.3603515625,1.2813483476638794,0.03603515774011612,0.10000000149011612,0.05297914519906044,0.0,2.864973306655884,0.0,0.0,0.0
0.10293088168445391,2.431752888312325,0.010293087944115617,0.030109033158472492,0.015341506146861158,0.3271484375,1.3606698513031006,0.032714844370881714,0.10000000149011612,0.04911774769425392,0.2626953125,1.6976560354232788,0.02626953087747097,0.10000000149011612,0.04160862788558006,0.0,2.7248764038085938,0.0,0.0,0.0,0.35546875,1.2222180366516113,0.03554687649011612,0.10000000149011612,0.05244952812790871,0.0,2.5336501598358154,0.0,0.0,0.0,0.36328125,1.1621354818344116,0.03632812574505806,0.10000000149011612,0.053295087069272995,0.34186047315597534,1.932905912399292,0.034186046570539474,0.10000000149011612,0.05095316842198372
