Time_stamp(s),Net_transmit(B/s),Net_receive(B/s),CPU_usage(%),RAM_usage(MB),RAM_usage(%),Swap_usage(MB),Swap_usage(%),Ejecucion
5,8.4,22.4,0.13945999999999792,190.12890625,5.012362791550256,0.0,0.0,1
5,22633.8,2637115.0,12.628300000000001,380.2890625,10.025549425936015,0.0,0.0,1
5,0.0,0.0,32.562110000000004,377.0,9.938839967499401,0.0,0.0,1
5,0.0,14.0,22.101235,400.58984375,10.560738327949178,0.0,0.0,1
5,0.0,0.0,49.290924999999994,446.15625,11.762004162465926,0.0,0.0,1
5,0.0,0.0,25.867109999999993,467.046875,12.312743097999194,0.0,0.0,1
5,0.0,0.0,25.964515000000006,479.2265625,12.633835843136204,0.0,0.0,1
5,0.0,0.0,28.111575,571.796875,15.074264282602808,0.0,0.0,1
5,0.0,0.0,21.94344000000001,596.59765625,15.728086552928296,0.0,0.0,1
5,0.0,14.0,62.22475500000002,744.02734375,19.614771090119138,0.0,0.0,1
5,0.0,0.0,64.91304999999997,750.2578125,19.779024755447402,0.0,0.0,1
6,0.0,0.0,57.04415416666665,750.5390625,19.786439340966925,0.0,0.0,1
5,0.0,0.0,47.48625000000004,765.95703125,20.192902799932856,0.0,0.0,1
5,0.0,0.0,71.22177,755.30859375,19.912178353735456,0.0,0.0,1
5,0.0,0.0,59.22605999999995,756.05859375,19.931950581787515,0.0,0.0,1
5,0.0,0.0,55.75139500000006,758.89453125,20.006714319109342,0.0,0.0,1
5,0.0,0.0,73.5333,757.28125,19.96418343272654,0.0,0.0,1
5,0.0,0.0,60.17477499999998,764.8203125,20.16293551679146,0.0,0.0,1
5,0.0,0.0,57.735304999999926,768.31640625,20.255102934013276,0.0,0.0,1
5,0.0,0.0,70.1378600000001,771.07421875,20.327807064246354,0.0,0.0,1
5,0.0,0.0,47.801800000000014,767.45703125,20.232447256036963,0.0,0.0,1
5,0.0,14.0,67.21717999999996,770.83984375,20.321628242980086,0.0,0.0,1
5,0.0,0.0,49.94107999999997,773.1171875,20.381665789617315,0.0,0.0,1
5,0.0,0.0,65.01316500000001,801.90625,21.14063100182378,0.0,0.0,1
5,0.0,0.0,40.063504999999964,730.2421875,19.2513534193082,0.0,0.0,1
