Time_stamp(s),Net_transmit(B/s),Net_receive(B/s),CPU_usage(%),RAM_usage(MB),RAM_usage(%),Swap_usage(MB),Swap_usage(%),Temp(ºC),Mem_faults,Mem_majfaults,Ejecucion
5,153.8,129.0,20.24486,204.5,5.391133134790685,0.0,0.0,67.192,4647.0,0.0,1
5,16816.0,2627441.4,31.42212,339.53515625,8.950998685993682,0.0,0.0,68.166,10763.4,0.0,1
5,0.0,0.0,24.292415,355.75390625,9.378565632350094,0.0,0.0,67.192,3224.2,0.0,1
5,0.0,0.0,19.386454999999998,369.7734375,9.748155654140355,0.0,0.0,68.653,2976.8,0.0,1
5,0.0,14.0,32.563635000000005,386.76953125,10.196215332270594,0.0,0.0,68.166,3355.2,0.0,1
5,0.0,0.0,25.66475999999998,415.64453125,10.957432785899353,0.0,0.0,67.679,2275.8,0.0,1
5,0.0,0.0,18.405635000000018,426.99609375,11.25668845692819,0.0,0.0,68.653,2524.6,0.0,1
5,0.0,0.0,30.279394999999987,440.109375,11.602387454740928,0.0,0.0,68.166,1582.4,0.0,1
5,0.0,0.0,25.28519000000003,447.671875,11.801753930691316,0.0,0.0,67.192,1421.2,0.0,1
5,0.0,0.0,23.037614999999967,542.671875,14.306192306266452,0.0,0.0,66.705,4868.2,0.0,1
6,0.0,11.666666666666666,33.67692916666665,655.99609375,17.293703067525097,0.0,0.0,67.192,4823.5,0.0,1
5,0.0,0.0,45.09168500000001,681.9375,17.977583628881778,0.0,0.0,68.653,1322.8,0.0,1
5,0.0,0.0,63.228985,689.03515625,18.16469565718852,0.0,0.0,69.627,377.0,0.0,1
5,0.0,0.0,55.06445,698.57421875,18.416169280262306,0.0,0.0,69.627,487.8,0.0,1
5,0.0,0.0,76.07781500000002,714.14453125,18.826641787048594,0.0,0.0,69.627,796.2,0.0,1
5,0.0,0.0,53.700575000000015,714.26953125,18.82993710070067,0.0,0.0,70.114,6.4,0.0,1
5,0.0,0.0,52.15918000000001,714.40625,18.83354135000762,0.0,0.0,70.114,7.0,0.0,1
5,0.0,0.0,59.41447499999995,714.421875,18.833953264214127,0.0,0.0,70.114,0.8,0.0,1
5,0.0,0.0,51.67286000000004,595.26171875,15.692592546824347,0.0,0.0,69.14,566.8,0.0,1
5,0.0,0.0,48.93991999999997,637.4765625,16.805481754260224,0.0,0.0,71.088,2161.0,0.0,1
5,1684029.6,2359.6,57.41281999999999,695.546875,18.336360902751174,0.0,0.0,71.088,7193.4,0.0,1
5,927213.6,2623415.2,37.45274500000008,728.27734375,19.199218186836045,0.0,0.0,69.627,2527.4,0.0,1
5,0.0,0.0,59.306299999999936,728.99609375,19.218166240335464,0.0,0.0,70.601,24.4,0.0,1
6,0.0,11.666666666666666,46.71119166666671,731.04296875,19.27212700138815,0.0,0.0,70.601,99.66666666666667,0.0,1
