Time_stamp(s),Net_transmit(B/s),Net_receive(B/s),CPU_usage(%),RAM_usage(MB),RAM_usage(%),Swap_usage(MB),Swap_usage(%),Ejecucion
5,8.4,22.4,0.15374999999999694,190.12109375,5.012156830841381,0.0,0.0,1
5,23192.8,2640385.2,10.341140000000006,375.36328125,9.895691198989969,0.0,0.0,1
5,0.0,0.0,24.312744999999996,354.2890625,9.340112186798125,0.0,0.0,1
5,0.0,14.0,23.346769999999992,377.48828125,9.951712511804123,0.0,0.0,1
5,0.0,0.0,28.84385500000001,400.0546875,10.546630019391202,0.0,0.0,1
5,0.0,0.0,27.184310000000007,432.14453125,11.392613631097595,0.0,0.0,1
5,0.0,0.0,22.799694999999982,451.26171875,11.89659948571611,0.0,0.0,1
5,0.0,0.0,27.32189500000001,464.65625,12.24971912108327,0.0,0.0,1
5,0.0,0.0,20.492345000000007,531.90625,14.022628903084158,0.0,0.0,1
5,0.0,0.0,27.960199999999986,583.1640625,15.373937114016758,0.0,0.0,1
5,0.0,14.0,55.05071000000002,719.80078125,18.976086931896003,0.0,0.0,1
5,0.0,0.0,56.194995000000034,735.51171875,19.39027391744477,0.0,0.0,1
5,0.0,0.0,58.68868499999997,744.86328125,19.636808885968822,0.0,0.0,1
5,0.0,0.0,69.66977999999997,740.4609375,19.52075002651744,0.0,0.0,1
6,0.0,0.0,51.261191666666704,733.10546875,19.326838019111094,0.0,0.0,1
5,0.0,0.0,54.77738999999999,736.3671875,19.412826615066646,0.0,0.0,1
5,0.0,0.0,73.54676000000005,737.14453125,19.433319705599764,0.0,0.0,1
5,0.0,0.0,57.105774999999994,741.37109375,19.544744449101444,0.0,0.0,1
5,0.0,0.0,58.135939999999955,735.0390625,19.377813294557797,0.0,0.0,1
5,0.0,0.0,61.51805499999995,746.3359375,19.67563247959187,0.0,0.0,1
5,0.0,0.0,67.62329500000007,730.56640625,19.259900788726533,0.0,0.0,1
5,0.0,0.0,56.43365000000002,743.17578125,19.5923213728517,0.0,0.0,1
5,0.0,14.0,58.78280499999988,743.1953125,19.592836274623888,0.0,0.0,1
5,0.0,0.0,74.84012000000007,742.7109375,19.580066710673606,0.0,0.0,1
5,0.0,0.0,55.471179999999976,742.3125,19.569562714520952,0.0,0.0,1
5,0.0,0.0,65.14882,752.05859375,19.826498698843224,0.0,0.0,1
5,0.0,0.0,64.84773500000003,758.16796875,19.987559973183917,0.0,0.0,1
5,0.0,0.0,48.843075000000056,748.66796875,19.737111751191225,0.0,0.0,1
5,0.0,0.0,65.87541499999986,758.41796875,19.994150715867935,0.0,0.0,1
6,0.0,0.0,39.383995833333316,740.7734375,19.528988454872465,0.0,0.0,1
5,0.0,0.0,68.83420999999998,741.5234375,19.548760682924517,0.0,0.0,1
5,0.0,0.0,61.301405000000095,739.6484375,19.499330112794382,0.0,0.0,1
5,0.0,0.0,72.54460999999992,759.37890625,20.01948388305963,0.0,0.0,1
5,0.0,0.0,50.19618500000007,749.58984375,19.76141511483854,0.0,0.0,1
5,0.0,0.0,56.24272999999989,752.2890625,19.83257453975505,0.0,0.0,1
5,0.0,0.0,58.902530000000006,733.3671875,19.333737702858425,0.0,0.0,1
5,0.0,0.0,75.35633500000017,736.4296875,19.41447430073765,0.0,0.0,1
5,0.0,0.0,51.71975500000002,731.140625,19.27503890082889,0.0,0.0,1
5,0.0,0.0,72.35322999999994,751.0078125,19.798796983499457,0.0,0.0,1
5,2597606.2,3337.0,54.092620000000124,701.17578125,18.485076601936647,0.0,0.0,1
5,16.8,16.8,0.10352499999982001,701.17578125,18.485076601936647,0.0,0.0,1
5,0.0,0.0,0.08788000000009788,701.17578125,18.485076601936647,0.0,0.0,1
6,0.0,0.0,0.07847499999987426,701.17578125,18.485076601936647,0.0,0.0,1
