Time_stamp(s),Net_transmit(B/s),Net_receive(B/s),CPU_usage(%),RAM_usage(MB),RAM_usage(%),Swap_usage(MB),Swap_usage(%),Ejecucion
5,8.4,8.4,0.08446000000000176,190.12109375,5.012156830841381,0.0,0.0,1
5,18797.6,2634500.4,27.650050000000004,365.2109375,9.628045257806168,0.0,0.0,1
5,0.0,0.0,20.275109999999998,381.421875,10.055413728722971,0.0,0.0,1
5,0.0,14.0,29.760895000000005,410.90625,10.832709444019365,0.0,0.0,1
5,0.0,0.0,28.90101999999999,423.04296875,11.152669405257559,0.0,0.0,1
5,0.0,0.0,18.827499999999997,471.07421875,12.41891584342455,0.0,0.0,1
5,0.0,0.0,25.755540000000003,472.92578125,12.46772853142806,0.0,0.0,1
5,0.0,0.0,24.718514999999996,483.98046875,12.759162934486987,0.0,0.0,1
5,0.0,0.0,28.67217,593.0234375,15.633859528617725,0.0,0.0,1
5,0.0,14.0,41.88065999999999,704.58203125,18.574875471006397,0.0,0.0,1
5,0.0,0.0,48.138889999999996,734.1640625,19.354745695163732,0.0,0.0,1
5,0.0,0.0,0.0,734.1640625,19.354745695163732,0.0,0.0,1
6,0.0,0.0,53.18554583333336,741.44921875,19.5468040561902,0.0,0.0,1
5,0.0,0.0,100.0,753.48046875,19.863983547858574,0.0,0.0,1
5,0.0,0.0,0.0,753.48046875,19.863983547858574,0.0,0.0,1
5,0.0,0.0,56.817195,761.1875,20.067163787164322,0.0,0.0,1
5,0.0,0.0,66.60969999999999,763.1015625,20.117624160838837,0.0,0.0,1
5,0.0,0.0,60.62221500000007,773.8828125,20.40184993908712,0.0,0.0,1
5,0.0,0.0,60.42439999999999,744.546875,19.628467477259363,0.0,0.0,1
5,0.0,0.0,100.0,741.47265625,19.547421938316827,0.0,0.0,1
5,0.0,0.0,0.0,741.47265625,19.547421938316827,0.0,0.0,1
5,0.0,0.0,71.88982499999995,752.515625,19.838547400312443,0.0,0.0,1
5,0.0,14.0,100.0,768.9453125,20.271682771077764,0.0,0.0,1
5,0.0,0.0,0.0,768.9453125,20.271682771077764,0.0,0.0,1
5,2597615.0,3367.0,89.75041499999989,711.953125,18.769199399830494,0.0,0.0,1
5,17274.4,2623276.0,10.886535000000066,608.58203125,16.044030280343417,0.0,0.0,1
6,0.0,0.0,0.0,608.58203125,16.044030280343417,0.0,0.0,1
5,0.0,0.0,100.0,668.55859375,17.625190642381153,0.0,0.0,1
5,0.0,0.0,56.325039999999824,668.73828125,17.629927738685293,0.0,0.0,1
5,13804.4,2631657.4,26.06648000000007,639.15234375,16.849954534173516,0.0,0.0,1
5,0.0,0.0,22.42815500000006,540.953125,14.261131403962066,0.0,0.0,1
5,0.0,0.0,0.0,540.953125,14.261131403962066,0.0,0.0,1
5,0.0,0.0,52.93653500000005,556.66796875,14.675421369865271,0.0,0.0,1
5,0.0,0.0,25.77242999999981,613.09765625,16.163075570073495,0.0,0.0,1
5,0.0,0.0,26.39110000000017,598.86328125,15.787815158502214,0.0,0.0,1
5,0.0,0.0,24.909839999999974,607.08203125,16.00448582423931,0.0,0.0,1
5,0.0,0.0,22.352594999999837,696.0546875,18.350069357268715,0.0,0.0,1
5,0.0,0.0,0.0,696.0546875,18.350069357268715,0.0,0.0,1
5,0.0,0.0,90.32275999999996,787.109375,20.750541419213455,0.0,0.0,1
6,0.0,0.0,0.0,787.109375,20.750541419213455,0.0,0.0,1
5,0.0,0.0,69.80050500000004,801.46484375,21.128994221772313,0.0,0.0,1
5,0.0,0.0,100.0,804.171875,21.200359607397697,0.0,0.0,1
5,0.0,0.0,0.0,804.171875,21.200359607397697,0.0,0.0,1
5,0.0,0.0,57.717659999999846,804.18359375,21.20066854846101,0.0,0.0,1
5,0.0,0.0,51.27280500000012,804.1875,21.200771528815448,0.0,0.0,1
5,0.0,14.0,82.35706999999991,805.34375,21.231253713729032,0.0,0.0,1
5,0.0,0.0,0.0,805.34375,21.231253713729032,0.0,0.0,1
5,0.0,0.0,62.01706999999998,806.5703125,21.263589545022494,0.0,0.0,1
5,0.0,0.0,100.0,795.90625,20.982453177407344,0.0,0.0,1
5,0.0,0.0,0.0,795.90625,20.982453177407344,0.0,0.0,1
5,0.0,0.0,70.0009399999999,796.27734375,20.992236311078933,0.0,0.0,1
5,0.0,0.0,59.85183500000005,797.1640625,21.01561285153631,0.0,0.0,1
6,0.0,0.0,95.95657083333342,804.56640625,21.210760623195913,0.0,0.0,1
5,2597420.0,3173.4,30.0016549999998,723.41796875,19.07144674010539,0.0,0.0,1
5,17916.2,2463698.0,1.0394350000001396,733.46875,19.336415192073808,0.0,0.0,1
5,0.0,0.0,0.0,733.46875,19.336415192073808,0.0,0.0,1
5,1227.6,165664.6,100.0,790.84375,20.848990638055977,0.0,0.0,1
5,29530.8,2638732.6,50.85758499999997,738.05859375,19.457417108538205,0.0,0.0,1
5,0.0,0.0,25.019940000000247,705.40625,18.596604325792768,0.0,0.0,1
5,0.0,0.0,25.59371499999997,523.9296875,13.812343019322205,0.0,0.0,1
5,0.0,0.0,26.54030999999975,527.2265625,13.899258438467694,0.0,0.0,1
5,0.0,0.0,24.04867500000023,532.6328125,14.041783249009587,0.0,0.0,1
5,0.0,0.0,25.94697499999995,563.59765625,14.8581085186379,0.0,0.0,1
5,0.0,0.0,22.630705000000262,570.9921875,15.053050329588624,0.0,0.0,1
5,0.0,0.0,28.511044999999623,578.71484375,15.256642490312123,0.0,0.0,1
5,0.0,0.0,23.96540000000016,675.34375,17.804067518039584,0.0,0.0,1
6,0.0,0.0,0.0,675.34375,17.804067518039584,0.0,0.0,1
5,0.0,0.0,23.089954999999804,730.82421875,19.266697492119427,0.0,0.0,1
5,0.0,0.0,100.0,806.375,21.258440527300607,0.0,0.0,1
5,0.0,0.0,0.0,806.375,21.258440527300607,0.0,0.0,1
5,0.0,0.0,53.91210999999998,812.6328125,21.42341505510994,0.0,0.0,1
5,0.0,0.0,100.0,814.77734375,21.47995126969628,0.0,0.0,1
5,0.0,0.0,0.0,814.77734375,21.47995126969628,0.0,0.0,1
5,0.0,0.0,100.0,815.203125,21.491176128329997,0.0,0.0,1
5,0.0,0.0,0.0,815.203125,21.491176128329997,0.0,0.0,1
5,0.0,0.0,55.93595499999993,823.046875,21.697960680041067,0.0,0.0,1
5,0.0,0.0,61.33345500000018,813.80078125,21.454206181086835,0.0,0.0,1
5,0.0,0.0,100.0,815.94140625,21.51063941531874,0.0,0.0,1
5,0.0,0.0,0.0,815.94140625,21.51063941531874,0.0,0.0,1
6,0.0,0.0,46.97648333333338,817.2109375,21.54410803051102,0.0,0.0,1
5,0.0,0.0,100.0,829.765625,21.875086889674055,0.0,0.0,1
5,0.0,0.0,0.0,829.765625,21.875086889674055,0.0,0.0,1
5,2597479.0,3181.8,32.87579999999991,737.33984375,19.43846872332165,0.0,0.0,1
5,0.0,0.0,0.0,737.33984375,19.43846872332165,0.0,0.0,1
5,19178.6,2635303.0,81.8644850000004,806.3203125,21.25699880233848,0.0,0.0,1
5,0.0,0.0,0.0,806.3203125,21.25699880233848,0.0,0.0,1
5,28342.8,2639326.6,100.0,873.81640625,23.036396346668948,0.0,0.0,1
5,0.0,0.0,19.703264999999988,710.296875,18.725535729548874,0.0,0.0,1
5,0.0,0.0,29.564720000000193,552.21484375,14.558023765806198,0.0,0.0,1
5,0.0,14.0,25.740199999999618,553.40625,14.589432773909722,0.0,0.0,1
5,0.0,0.0,48.311685000000466,584.45703125,15.408023611335667,0.0,0.0,1
5,0.0,0.0,20.42244499999981,589.76171875,15.547870932662175,0.0,0.0,1
5,0.0,0.0,32.24486000000013,684.3203125,18.04071637253761,0.0,0.0,1
6,0.0,0.0,0.0,684.3203125,18.04071637253761,0.0,0.0,1
5,0.0,0.0,17.809634999999844,702.57421875,18.521943568825375,0.0,0.0,1
5,0.0,0.0,51.03791999999998,810.2421875,21.360391078194013,0.0,0.0,1
5,0.0,0.0,100.0,825.65234375,21.766648576451068,0.0,0.0,1
5,0.0,0.0,0.0,825.65234375,21.766648576451068,0.0,0.0,1
5,0.0,0.0,52.84591000000034,826.7578125,21.795792016756963,0.0,0.0,1
5,0.0,0.0,63.50460499999997,826.7734375,21.796203938174717,0.0,0.0,1
5,0.0,0.0,100.0,830.93359375,21.905878015650952,0.0,0.0,1
5,0.0,0.0,37.60908500000028,831.078125,21.909688288765153,0.0,0.0,1
5,0.0,0.0,0.0,831.078125,21.909688288765153,0.0,0.0,1
5,0.0,0.0,98.74441499999989,831.29296875,21.915352208259232,0.0,0.0,1
5,0.0,0.0,0.0,831.29296875,21.915352208259232,0.0,0.0,1
5,0.0,0.0,50.41515000000004,831.3046875,21.915661149322542,0.0,0.0,1
6,0.0,0.0,48.78617916666646,831.3046875,21.915661149322542,0.0,0.0,1
5,0.0,0.0,100.0,820.9140625,21.64173340651804,0.0,0.0,1
5,0.0,0.0,0.0,820.9140625,21.64173340651804,0.0,0.0,1
5,2597452.6,3221.4,100.0,745.59375,19.65606621224869,0.0,0.0,1
5,16.8,16.8,0.12577500000020336,745.34765625,19.649578449919108,0.0,0.0,1
5,0.0,0.0,0.0,745.34765625,19.649578449919108,0.0,0.0,1
5,23861.0,2639708.2,100.0,831.08984375,21.909997229828466,0.0,0.0,1
5,0.0,0.0,59.062304999999924,831.21484375,21.913292601170475,0.0,0.0,1
5,0.0,0.0,15.289665000000241,798.91796875,21.061851030678877,0.0,0.0,1
5,0.0,0.0,0.0,798.91796875,21.061851030678877,0.0,0.0,1
5,27163.2,2636866.6,38.46113999999943,727.27734375,19.17319133028992,0.0,0.0,1
5,0.0,0.0,26.081310000000713,747.8046875,19.714353092860478,0.0,0.0,1
5,0.0,0.0,19.279184999999188,707.05859375,18.64016501571995,0.0,0.0,1
5,0.0,0.0,25.27667000000065,581.375,15.326772111684253,0.0,0.0,1
6,0.0,0.0,25.377974999999726,602.80078125,15.8916193557755,0.0,0.0,1
5,0.0,0.0,24.58360999999968,607.4140625,16.01323915436652,0.0,0.0,1
5,0.0,0.0,24.236150000000407,670.0859375,17.665455960966327,0.0,0.0,1
5,0.0,0.0,20.66887500000007,713.6796875,18.814716716491994,0.0,0.0,1
5,0.0,0.0,56.121895,799.828125,21.08584545326288,0.0,0.0,1
5,0.0,0.0,0.0,799.828125,21.08584545326288,0.0,0.0,1
5,0.0,0.0,62.62607000000002,820.06640625,21.61938666960504,0.0,0.0,1
5,0.0,0.0,51.85388499999931,824.78515625,21.743786937765883,0.0,0.0,1
5,0.0,0.0,66.97662500000092,831.7734375,21.928018791855077,0.0,0.0,1
5,0.0,0.0,63.611914999999044,818.6171875,21.58118095810862,0.0,0.0,1
5,0.0,0.0,58.07203500000014,831.015625,21.908040603094147,0.0,0.0,1
5,0.0,0.0,63.57594500000005,831.05078125,21.908967426284086,0.0,0.0,1
6,0.0,0.0,100.0,833.74609375,21.980023870846157,0.0,0.0,1
5,0.0,0.0,0.0,833.74609375,21.980023870846157,0.0,0.0,1
5,0.0,0.0,72.22682500000019,834.25,21.99330833656863,0.0,0.0,1
5,0.0,0.0,100.0,844.25,22.25693804392936,0.0,0.0,1
5,0.0,0.0,64.98299000000088,844.38671875,22.260542356334682,0.0,0.0,1
5,0.0,0.0,0.0,844.38671875,22.260542356334682,0.0,0.0,1
5,0.0,0.0,100.0,844.63671875,22.2671330990187,0.0,0.0,1
5,0.0,0.0,4.007569999999987,844.3046875,22.25837976889149,0.0,0.0,1
5,2597465.8,3181.8,1.732124999999769,751.09765625,19.801165531651527,0.0,0.0,1
5,0.0,0.0,0.0,751.09765625,19.801165531651527,0.0,0.0,1
5,19117.4,2630318.2,93.3410050000009,837.1015625,22.068483995308217,0.0,0.0,1
5,0.0,0.0,0.0,837.1015625,22.068483995308217,0.0,0.0,1
