Time_stamp(s),Net_transmit(B/s),Net_receive(B/s),CPU_usage(%),RAM_usage(MB),RAM_usage(%),Swap_usage(MB),Swap_usage(%),Ejecucion
5,8.4,22.4,0.0974800000000009,188.1015625,4.958915987597046,0.0,0.0,1
5,23443.6,2640430.0,4.477189999999993,252.9453125,6.668389871264259,0.0,0.0,1
5,0.0,0.0,27.987115000000006,353.51171875,9.319619096265006,0.0,0.0,1
5,0.0,14.0,27.814549999999993,380.234375,10.024107700973884,0.0,0.0,1
5,0.0,0.0,21.635160000000013,398.25390625,10.499156075995382,0.0,0.0,1
5,0.0,0.0,25.374114999999993,408.79296875,10.776997072268523,0.0,0.0,1
5,0.0,0.0,25.626500000000014,449.4375,11.848507660193665,0.0,0.0,1
5,0.0,0.0,23.035809999999977,461.1640625,12.157654684215892,0.0,0.0,1
5,0.0,0.0,24.454935000000013,479.9140625,12.651960385517254,0.0,0.0,1
5,0.0,14.0,27.79367999999998,584.03515625,15.396901733056383,0.0,0.0,1
5,0.0,0.0,42.176645000000015,692.65234375,18.260373468553404,0.0,0.0,1
5,0.0,0.0,59.12529500000001,731.6875,19.289456150450178,0.0,0.0,1
5,0.0,0.0,73.75768000000001,738.8984375,19.479557884742327,0.0,0.0,1
5,0.0,0.0,100.0,740.03515625,19.509525167883723,0.0,0.0,1
5,0.0,0.0,63.773219999999995,746.21484375,19.672440088604297,0.0,0.0,1
5,0.0,0.0,56.86712000000007,750.28515625,19.77974561792847,0.0,0.0,1
6,0.0,0.0,51.69052083333329,710.2109375,18.723270161751245,0.0,0.0,1
5,0.0,0.0,52.368919999999974,745.0859375,19.642678766171777,0.0,0.0,1
5,0.0,0.0,75.59562999999997,745.61328125,19.65658111402088,0.0,0.0,1
5,0.0,14.0,60.59899999999999,736.18359375,19.407986538408068,0.0,0.0,1
5,0.0,0.0,52.41341000000006,741.453125,19.54690703654464,0.0,0.0,1
5,0.0,0.0,55.02932499999999,745.9921875,19.666570208401343,0.0,0.0,1
5,0.0,0.0,75.23629499999998,741.734375,19.55432162206416,0.0,0.0,1
5,0.0,0.0,54.17436500000008,741.74609375,19.554630563127475,0.0,0.0,1
5,0.0,0.0,68.3641449999999,759.734375,20.028855095313467,0.0,0.0,1
5,0.0,0.0,62.50128000000004,760.234375,20.0420365806815,0.0,0.0,1
5,0.0,0.0,48.452509999999904,765.5,20.180854098463634,0.0,0.0,1
5,0.0,0.0,61.952245000000225,765.75390625,20.18754782150209,0.0,0.0,1
5,0.0,0.0,64.99133,735.43359375,19.388214310356013,0.0,0.0,1
5,0.0,0.0,61.90960499999989,754.484375,19.890449498949085,0.0,0.0,1
5,0.0,0.0,68.93541999999997,771.75390625,20.345725645918527,0.0,0.0,1
5,0.0,0.0,55.15630500000015,723.1171875,19.063517252813682,0.0,0.0,1
5,0.0,0.0,69.59824999999995,734.453125,19.362366241392127,0.0,0.0,1
5,0.0,0.0,65.95347500000003,733.63671875,19.34084334731463,0.0,0.0,1
6,0.0,0.0,44.0723041666665,749.40234375,19.756472057825526,0.0,0.0,1
5,0.0,0.0,57.71507500000013,736.640625,19.42003523987729,0.0,0.0,1
5,0.0,0.0,56.44292500000005,756.88671875,19.953782416928323,0.0,0.0,1
5,0.0,0.0,73.01442999999978,756.87890625,19.953576456219444,0.0,0.0,1
5,2597764.6,3667.0,31.594580000000004,712.94921875,18.79545939021213,0.0,0.0,1
5,16.8,16.8,0.18626500000010537,712.94921875,18.79545939021213,0.0,0.0,1
5,0.0,0.0,0.13190500000007432,712.94921875,18.79545939021213,0.0,0.0,1
5,24032.6,2634191.4,19.065405000000055,600.96875,15.843321569544177,0.0,0.0,1
5,0.0,0.0,50.54566499999993,653.23046875,17.22109573156729,0.0,0.0,1
5,0.0,0.0,61.798564999999996,653.65234375,17.232217609846572,0.0,0.0,1
5,46.6,35.0,28.339684999999974,640.6640625,16.88980793134094,0.0,0.0,1
5,8.4,8.4,0.09546999999997752,640.6640625,16.88980793134094,0.0,0.0,1
5,12997.4,2618718.0,18.6363750000001,610.60546875,16.09737410394219,0.0,0.0,1
5,0.0,0.0,18.056325000000015,510.47265625,13.457575698284039,0.0,0.0,1
5,0.0,0.0,27.551199999999763,515.046875,13.578165693330682,0.0,0.0,1
5,0.0,0.0,25.04091500000015,524.703125,13.832733129500884,0.0,0.0,1
5,0.0,0.0,28.042754999999886,550.25390625,14.506327627878429,0.0,0.0,1
6,0.0,0.0,20.010545833333516,566.1328125,14.92494276866802,0.0,0.0,1
5,0.0,0.0,24.110174999999856,574.4140625,15.143261120076124,0.0,0.0,1
5,0.0,0.0,25.974040000000116,663.6640625,17.49615625827061,0.0,0.0,1
5,0.0,0.0,28.08977499999997,690.6640625,18.207956468144573,0.0,0.0,1
5,0.0,0.0,58.78033999999985,763.546875,20.129363921244746,0.0,0.0,1
5,0.0,0.0,44.9703150000002,778.51171875,20.523881659095895,0.0,0.0,1
5,0.0,0.0,66.97136999999998,786.21484375,20.726958918047202,0.0,0.0,1
5,0.0,0.0,75.79515500000014,786.35546875,20.730666210806962,0.0,0.0,1
5,0.0,0.0,60.856924999999926,792.00390625,20.879575803324,0.0,0.0,1
5,0.0,0.0,50.30775000000005,802.8828125,21.16637609043323,0.0,0.0,1
5,0.0,0.0,69.31021499999986,802.8828125,21.16637609043323,0.0,0.0,1
5,0.0,0.0,62.03603999999985,803.44140625,21.18110228111783,0.0,0.0,1
5,0.0,0.0,55.23773000000005,803.33203125,21.178218831193576,0.0,0.0,1
5,0.0,0.0,64.01114000000007,803.33203125,21.178218831193576,0.0,0.0,1
5,0.0,0.0,60.49040499999989,803.33203125,21.178218831193576,0.0,0.0,1
5,0.0,0.0,65.57769000000008,803.33203125,21.178218831193576,0.0,0.0,1
5,0.0,0.0,58.310430000000224,803.33203125,21.178218831193576,0.0,0.0,1
5,0.0,0.0,64.68727000000001,807.33984375,21.283876674846738,0.0,0.0,1
6,0.0,0.0,41.69616666666656,808.12890625,21.304678706443173,0.0,0.0,1
5,0.0,0.0,66.655485,808.515625,21.314873761532514,0.0,0.0,1
5,0.0,0.0,60.77585499999998,809.01953125,21.32815822725499,0.0,0.0,1
5,0.0,0.0,62.39535499999989,809.3984375,21.33814732163545,0.0,0.0,1
5,0.0,0.0,60.353830000000244,809.40234375,21.338250301989888,0.0,0.0,1
5,0.0,0.0,67.07622499999957,809.52734375,21.3415456733319,0.0,0.0,1
5,0.0,0.0,61.23006500000031,811.51953125,21.39406565409517,0.0,0.0,1
5,0.0,0.0,65.5043999999998,812.6171875,21.423003133692188,0.0,0.0,1
5,0.0,0.0,57.3816099999999,812.49609375,21.419810742704616,0.0,0.0,1
5,0.0,0.0,57.04886500000044,812.87890625,21.429902817439515,0.0,0.0,1
5,0.0,0.0,57.00405999999987,812.7578125,21.426710426451944,0.0,0.0,1
5,0.0,0.0,65.64361499999961,812.8828125,21.430005797793957,0.0,0.0,1
5,0.0,0.0,66.95629500000052,813.0078125,21.433301169135962,0.0,0.0,1
5,0.0,0.0,58.06540499999983,813.13671875,21.436699520832413,0.0,0.0,1
5,0.0,0.0,57.649020000000064,813.13671875,21.436699520832413,0.0,0.0,1
5,2597433.2,3463.8,13.305629999999837,749.2890625,19.753485627546834,0.0,0.0,1
5,8.4,22.4,0.11461999999994531,749.2890625,19.753485627546834,0.0,0.0,1
6,0.0,0.0,0.08859166666657833,749.2890625,19.753485627546834,0.0,0.0,1
5,22659.8,2639861.4,9.511889999999994,823.67578125,21.71454051710555,0.0,0.0,1
5,0.0,0.0,56.78567000000043,824.05859375,21.724632591840454,0.0,0.0,1
5,0.0,0.0,54.16433499999982,824.4375,21.73462168622092,0.0,0.0,1
5,46.6,35.0,20.467580000000112,795.640625,20.975450513305578,0.0,0.0,1
5,0.0,0.0,0.10849000000007435,795.640625,20.975450513305578,0.0,0.0,1
