Global_accuracy,Global_loss,Global_precision,Global_recall,Global_f1_score,Local_accuracy,Local_loss,Local_precision,Local_recall,Local_f1_score,raspberrypi1_fit_accuracy,raspberrypi1_fit_loss,raspberrypi1_fit_precision,raspberrypi1_fit_recall,raspberrypi1_fit_f1_score,raspberrypi1_ev_accuracy,raspberrypi1_ev_loss,raspberrypi1_ev_precision,raspberrypi1_ev_recall,raspberrypi1_ev_f1_score,raspberry4_fit_accuracy,raspberry4_fit_loss,raspberry4_fit_precision,raspberry4_fit_recall,raspberry4_fit_f1_score,raspberry4_ev_accuracy,raspberry4_ev_loss,raspberry4_ev_precision,raspberry4_ev_recall,raspberry4_ev_f1_score,raspberry3_fit_accuracy,raspberry3_fit_loss,raspberry3_fit_precision,raspberry3_fit_recall,raspberry3_fit_f1_score,raspberry3_ev_accuracy,raspberry3_ev_loss,raspberry3_ev_precision,raspberry3_ev_recall,raspberry3_ev_f1_score
0.0965289627359761,2.3048410202916223,0.0096528964865991,0.0285885769989748,0.0144326212546986,0.328515625,2.0693398475646974,0.0328515626490116,0.1000000014901161,0.0492831654846668,0.2421875,2.193897247314453,0.0242187492549419,0.1000000014901161,0.0389936827123165,0.0,2.3543357849121094,0.0,0.0,0.0,0.359375,2.0368056297302246,0.0359374992549419,0.1000000014901161,0.0528735257685184,0.0,2.271946907043457,0.0,0.0,0.0,0.3408203125,2.039595365524292,0.0340820327401161,0.1000000014901161,0.0508375465869903,0.0,2.271946907043457,0.0,0.0,0.0
0.0965289627359761,2.306263382964054,0.0096528964865991,0.0285885769989748,0.0144326212546986,0.327734375,1.958943557739257,0.0327734373509883,0.1000000014901161,0.0492447346448898,0.255859375,2.13450026512146,0.025585938245058,0.1000000014901161,0.0407464653253555,0.0,2.376854181289673,0.0,0.0,0.0,0.3564453125,1.919880032539368,0.03564453125,0.1000000014901161,0.0525557585060596,0.3376487195491791,2.256030797958374,0.0337648726999759,0.1000000014901161,0.0504838749766349,0.3349609375,1.9102287292480469,0.0334960930049419,0.1000000014901161,0.0501828454434871,0.0,2.2571256160736084,0.0,0.0,0.0
0.0980294107007565,2.3146792011903954,0.0098029408457458,0.0301090331584724,0.0147903907022691,0.319921875,1.8213257789611816,0.0319921880960464,0.1000000014901161,0.048376926779747,0.25390625,2.0526468753814697,0.025390625,0.1000000014901161,0.0404984131455421,0.0,2.4551496505737305,0.0,0.0,0.0,0.333984375,1.7672499418258667,0.033398438245058,0.1000000014901161,0.0500731654465198,0.3255814015865326,2.219101428985596,0.0325581394135952,0.1000000014901161,0.0491227693855762,0.3388671875,1.7597410678863523,0.033886719495058,0.1000000014901161,0.0506199449300766,0.3255814015865326,2.219101428985596,0.0325581394135952,0.1000000014901161,0.0491227693855762
0.0958287501449619,2.322897042609983,0.0095828754404991,0.0285885769989748,0.0143542111447611,0.323046875,1.7190155267715457,0.0323046877980232,0.1000000014901161,0.0487268276512622,0.263671875,1.9985243082046509,0.0263671875,0.1000000014901161,0.0417310334742069,0.0,2.520951986312866,0.0,0.0,0.0,0.3173828125,1.6422971487045288,0.03173828125,0.1000000014901161,0.0481838025152683,0.0,2.18668794631958,0.0,0.0,0.0,0.3173828125,1.6422971487045288,0.03173828125,0.1000000014901161,0.0481838025152683,0.0,2.18668794631958,0.0,0.0,0.0
0.0980294107007565,2.342940849412188,0.0098029408457458,0.0301090331584724,0.0147903907022691,0.3203125,1.6339373111724853,0.03203125,0.1000000014901161,0.0484003603458404,0.25390625,1.958279371261597,0.025390625,0.1000000014901161,0.0404984131455421,0.0,2.628490924835205,0.0,0.0,0.0,0.3544921875,1.5585285425186155,0.0354492180049419,0.1000000014901161,0.0523431450128555,0.3255814015865326,2.1351795196533203,0.0325581394135952,0.1000000014901161,0.0491227693855762,0.3193359375,1.547175049781799,0.031933594495058,0.1000000014901161,0.0484085492789745,0.3255814015865326,2.1351795196533203,0.0325581394135952,0.1000000014901161,0.0491227693855762
0.1371117811935286,2.4831972069983936,0.0137111787288779,0.0409045376068057,0.020538006127691,0.330078125,1.5447763919830322,0.0330078117549419,0.1000000014901161,0.0495533548295497,0.271484375,1.948638916015625,0.0271484367549419,0.1000000014901161,0.0427034981548786,0.0,2.7869575023651123,0.0,0.0,0.0,0.3369140625,1.4560470581054688,0.03369140625,0.1000000014901161,0.0504017174243927,0.3351994454860687,2.044349670410156,0.0335199460387229,0.1000000014901161,0.050209604203701,0.3369140625,1.4560470581054688,0.03369140625,0.1000000014901161,0.0504017174243927,0.3255814015865326,2.1351795196533203,0.0325581394135952,0.1000000014901161,0.0491227693855762
0.0980294107007565,2.4939046816383708,0.0098029408457458,0.0301090331584724,0.0147903907022691,0.328515625,1.4391942739486694,0.0328515626490116,0.1000000014901161,0.0492831654846668,0.2421875,1.880623459815979,0.0242187492549419,0.1000000014901161,0.0389936827123165,0.0,3.2046823501586914,0.0,0.0,0.0,0.3408203125,1.3294774293899536,0.0340820327401161,0.1000000014901161,0.0508375465869903,0.3255814015865326,2.002869367599488,0.0325581394135952,0.1000000014901161,0.0491227693855762,0.3408203125,1.3294774293899536,0.0340820327401161,0.1000000014901161,0.0508375465869903,0.3255814015865326,2.002869367599488,0.0325581394135952,0.1000000014901161,0.0491227693855762
0.0958287501449619,2.606699330622856,0.0095828754404991,0.0285885769989748,0.0143542111447611,0.316015625,1.4258293628692629,0.0316015623509883,0.1000000014901161,0.0479428008198738,0.255859375,1.991267442703247,0.025585938245058,0.1000000014901161,0.0407464653253555,0.0,3.541280508041382,0.0,0.0,0.0,0.3271484375,1.2748229503631592,0.03271484375,0.1000000014901161,0.0493009239435195,0.3351994454860687,1.897259831428528,0.0335199460387229,0.1000000014901161,0.050209604203701,0.3349609375,1.294116735458374,0.0334960930049419,0.1000000014901161,0.0501828454434871,0.0,1.9982914924621584,0.0,0.0,0.0
0.0980294107007565,2.748686028824242,0.0098029408457458,0.0301090331584724,0.0147903907022691,0.319140625,1.3981642246246335,0.0319140627980232,0.1000000014901161,0.0482889950275421,0.25390625,2.0318992137908936,0.025390625,0.1000000014901161,0.0404984131455421,0.0,3.953459262847901,0.0,0.0,0.0,0.3388671875,1.2268409729003906,0.033886719495058,0.1000000014901161,0.0506199449300766,0.0,2.0011353492736816,0.0,0.0,0.0,0.3388671875,1.2268409729003906,0.033886719495058,0.1000000014901161,0.0506199449300766,0.3255814015865326,1.80582594871521,0.0325581394135952,0.1000000014901161,0.0491227693855762
0.0958287501449619,2.925282823570826,0.0095828754404991,0.0285885769989748,0.0143542111447611,0.323046875,1.4510749340057374,0.0323046877980232,0.1000000014901161,0.0487268276512622,0.263671875,2.1552188396453857,0.0263671875,0.1000000014901161,0.0417310334742069,0.0,4.319369316101074,0.0,0.0,0.0,0.3173828125,1.285261869430542,0.03173828125,0.1000000014901161,0.0481838025152683,0.3351994454860687,1.7182586193084717,0.0335199460387229,0.1000000014901161,0.050209604203701,0.3173828125,1.285261869430542,0.03173828125,0.1000000014901161,0.0481838025152683,0.0,2.159001111984253,0.0,0.0,0.0
