Global_accuracy,Global_loss,Global_precision,Global_recall,Global_f1_score,Local_accuracy,Local_loss,Local_precision,Local_recall,Local_f1_score,raspberrypi1_fit_accuracy,raspberrypi1_fit_loss,raspberrypi1_fit_precision,raspberrypi1_fit_recall,raspberrypi1_fit_f1_score,raspberrypi1_ev_accuracy,raspberrypi1_ev_loss,raspberrypi1_ev_precision,raspberrypi1_ev_recall,raspberrypi1_ev_f1_score,raspberry4_fit_accuracy,raspberry4_fit_loss,raspberry4_fit_precision,raspberry4_fit_recall,raspberry4_fit_f1_score,raspberry4_ev_accuracy,raspberry4_ev_loss,raspberry4_ev_precision,raspberry4_ev_recall,raspberry4_ev_f1_score,raspberry6_fit_accuracy,raspberry6_fit_loss,raspberry6_fit_precision,raspberry6_fit_recall,raspberry6_fit_f1_score,raspberry6_ev_accuracy,raspberry6_ev_loss,raspberry6_ev_precision,raspberry6_ev_recall,raspberry6_ev_f1_score,Ejecucion
0.1029308816844539,2.303706690634777,0.0102930879441156,0.0301090331584724,0.0153415061468611,0.3092447916666667,2.055015563964844,0.0309244791666666,0.1000000014901161,0.0470211605230967,0.2412109375,2.115090131759644,0.024121094495058,0.1000000014901161,0.038867000490427,0.0,2.317778825759888,0.0,0.0,0.0,0.3544921875,2.0157086849212646,0.0354492180049419,0.1000000014901161,0.0523431450128555,0.0,2.2930450439453125,0.0,0.0,0.0,0.33203125,2.034247875213623,0.033203125,0.1000000014901161,0.0498533360660076,0.3418604731559753,2.2945263385772705,0.0341860465705394,0.1000000014901161,0.0509531684219837,1
0.1029308816844539,2.3042416142811595,0.0102930879441156,0.0301090331584724,0.0153415061468611,0.3138020833333333,1.9055794874827068,0.0313802082091569,0.1000000014901161,0.0475104389091332,0.23828125,1.9942593574523928,0.0238281246274709,0.1000000014901161,0.0384857729077339,0.0,2.3214597702026367,0.0,0.0,0.0,0.349609375,1.85963237285614,0.0349609367549419,0.1000000014901161,0.0518089309334754,0.0,2.2947065830230717,0.0,0.0,0.0,0.353515625,1.8628467321395876,0.035351563245058,0.1000000014901161,0.0522366128861904,0.3418604731559753,2.2896759510040283,0.0341860465705394,0.1000000014901161,0.0509531684219837,1
0.1029308816844539,2.307555591081087,0.0102930879441156,0.0301090331584724,0.0153415061468611,0.296875,1.7803706328074138,0.0296874990065892,0.1000000014901161,0.0456162778039773,0.2373046875,1.9088795185089111,0.0237304680049419,0.1000000014901161,0.0383582971990108,0.0,2.3571653366088867,0.0,0.0,0.0,0.3251953125,1.7250224351882937,0.0325195305049419,0.1000000014901161,0.0490788109600544,0.0,2.2876384258270264,0.0,0.0,0.0,0.328125,1.7072099447250366,0.0328124985098838,0.1000000014901161,0.0494117252528667,0.3418604731559753,2.2584142684936523,0.0341860465705394,0.1000000014901161,0.0509531684219837,1
0.1040312144337051,2.3061562236504662,0.0104031211356437,0.0413023913326687,0.0166200239420372,0.3141276041666667,1.6784788370132446,0.0314127610375483,0.1000000014901161,0.047737143933773,0.2744140625,1.7902500629425049,0.027441406622529,0.1000000014901161,0.0430651009082794,0.2518769800662994,2.315206527709961,0.0251876972615718,0.1000000014901161,0.0402398593723773,0.333984375,1.6228550672531128,0.033398438245058,0.1000000014901161,0.0500731654465198,0.0,2.303635597229004,0.0,0.0,0.0,0.333984375,1.6223313808441162,0.033398438245058,0.1000000014901161,0.0500731654465198,0.0,2.2961347103118896,0.0,0.0,0.0,1
0.1029308816844539,2.316123020557137,0.0102930879441156,0.0301090331584724,0.0153415061468611,0.2962239583333333,1.5883948008219402,0.0296223958333333,0.1000000014901161,0.0455289830764134,0.236328125,1.7867534160614014,0.023632813245058,0.1000000014901161,0.0382306165993213,0.0,2.423102855682373,0.0,0.0,0.0,0.337890625,1.5149061679840088,0.0337890610098838,0.1000000014901161,0.0505109056830406,0.0,2.2815258502960205,0.0,0.0,0.0,0.314453125,1.4635248184204102,0.031445313245058,0.1000000014901161,0.0478454269468784,0.3418604731559753,2.202222347259521,0.0341860465705394,0.1000000014901161,0.0509531684219837,1
0.1040312144337051,2.308812685867566,0.0104031211356437,0.0413023913326687,0.0166200239420372,0.31640625,1.516737977663676,0.0316406246274709,0.1000000014901161,0.047926848133405,0.259765625,1.6813206672668457,0.025976562872529,0.1000000014901161,0.0412402786314487,0.2518769800662994,2.307217836380005,0.0251876972615718,0.1000000014901161,0.0402398593723773,0.341796875,1.439366102218628,0.0341796875,0.1000000014901161,0.0509461052715778,0.0,2.2981677055358887,0.0,0.0,0.0,0.34765625,1.4295271635055542,0.0347656235098838,0.1000000014901161,0.0515941604971885,0.0,2.321107864379883,0.0,0.0,0.0,1
0.1029308816844539,2.33609554867059,0.0102930879441156,0.0301090331584724,0.0153415061468611,0.30859375,1.4482225974400835,0.030859375372529,0.1000000014901161,0.0470216572284698,0.2529296875,1.6999396085739136,0.0252929683774709,0.1000000014901161,0.0403740890324115,0.0,2.559133291244507,0.0,0.0,0.0,0.3408203125,1.35492742061615,0.0340820327401161,0.1000000014901161,0.0508375465869903,0.0,2.329556941986084,0.0,0.0,0.0,0.33203125,1.289800763130188,0.033203125,0.1000000014901161,0.0498533360660076,0.3418604731559753,2.0363495349884038,0.0341860465705394,0.1000000014901161,0.0509531684219837,1
0.1040312144337051,2.3252373012862493,0.0104031211356437,0.0413023913326687,0.0166200239420372,0.3193359375,1.4039562940597534,0.0319335938741763,0.1000000014901161,0.0481268328924973,0.240234375,1.5720248222351074,0.024023437872529,0.1000000014901161,0.0387401282787323,0.2518769800662994,2.23930287361145,0.0251876972615718,0.1000000014901161,0.0402398593723773,0.3564453125,1.2865877151489258,0.03564453125,0.1000000014901161,0.0525557585060596,0.0,2.1688249111175537,0.0,0.0,0.0,0.361328125,1.353256344795227,0.0361328125,0.1000000014901161,0.0530846118927001,0.0,2.591632604598999,0.0,0.0,0.0,1
0.1029308816844539,2.4002464254033367,0.0102930879441156,0.0301090331584724,0.0153415061468611,0.3235677083333333,1.3678522109985352,0.0323567713300387,0.1000000014901161,0.0485586499174435,0.2373046875,1.628942608833313,0.0237304680049419,0.1000000014901161,0.0383582971990108,0.0,2.7613072395324707,0.0,0.0,0.0,0.373046875,1.3060234785079956,0.037304688245058,0.1000000014901161,0.0543385073542594,0.0,2.5139548778533936,0.0,0.0,0.0,0.3603515625,1.1685905456542969,0.0360351577401161,0.1000000014901161,0.0529791451990604,0.3418604731559753,1.796990990638733,0.0341860465705394,0.1000000014901161,0.0509531684219837,1
0.094228265439795,2.3484690648932047,0.0094228261179765,0.0285885769989748,0.0141739032501529,0.3167317708333333,1.3475735187530518,0.0316731774558623,0.1000000014901161,0.0479570763806502,0.2626953125,1.5038902759552002,0.0262695308774709,0.1000000014901161,0.04160862788558,0.0,2.220810890197754,0.0,0.0,0.0,0.32421875,1.2411258220672607,0.032421875745058,0.1000000014901161,0.0489675141870975,0.3296011090278625,2.124385356903076,0.0329601094126701,0.1000000014901161,0.0495789051055908,0.36328125,1.2977044582366943,0.036328125745058,0.1000000014901161,0.0532950870692729,0.0,2.7363533973693848,0.0,0.0,0.0,1
