Global_accuracy,Global_loss,Local_accuracy,Local_loss,raspberrypi1_fit_accuracy,raspberrypi1_fit_loss,raspberrypi1_ev_accuracy,raspberrypi1_ev_loss,raspberry4_fit_accuracy,raspberry4_fit_loss,raspberry4_ev_accuracy,raspberry4_ev_loss,raspberry6_fit_accuracy,raspberry6_fit_loss,raspberry6_ev_accuracy,raspberry6_ev_loss
0.09902970614022609,2.305655081391132,0.7983333269755045,0.5775683224201202,0.7829999923706055,0.596092164516449,0.0,2.3373732566833496,0.847000002861023,0.4421028196811676,0.0,2.279567241668701,0.7649999856948853,0.6945099830627441,0.3289036452770233,2.2869157791137695
0.09902970614022609,2.3131588882859546,0.859000007311503,0.3961019814014435,0.8849999904632568,0.3844170570373535,0.0,2.3853676319122314,0.878000020980835,0.33386343717575073,0.0,2.260453701019287,0.8140000104904175,0.4700254499912262,0.3289036452770233,2.2641494274139404
0.09902970614022609,2.3220089360262213,0.915666659673055,0.227682963013649,0.9179999828338623,0.22308529913425446,0.0,2.444178581237793,0.9399999976158142,0.14868545532226562,0.0,2.253631591796875,0.8889999985694885,0.3112781345844269,0.3289036452770233,2.219345808029175
0.09902970614022609,2.329565469128997,0.9423333406448364,0.1720510870218277,0.953000009059906,0.1701337993144989,0.0,2.4714086055755615,0.9470000267028809,0.1453014463186264,0.0,2.2168939113616943,0.9269999861717224,0.2007180154323578,0.3289036452770233,2.2419724464416504
0.09902970614022609,2.32613328417337,0.9516666531562805,0.14850891629854837,0.9509999752044678,0.1682916134595871,0.0,2.4790022373199463,0.9620000123977661,0.10880929231643677,0.0,2.237531900405884,0.9419999718666077,0.16842584311962128,0.3289036452770233,2.2005608081817627
0.09902970614022609,2.336070963415108,0.9586666822433472,0.13459720214207968,0.9570000171661377,0.1615082323551178,0.0,2.5134005546569824,0.9700000286102295,0.0888635665178299,0.0,2.301325559616089,0.9490000009536743,0.15341980755329132,0.3289036452770233,2.125808000564575
0.09902970614022609,2.3220082489123186,0.9569999972979227,0.14641719063123068,0.9570000171661377,0.14269262552261353,0.0,2.3426263332366943,0.9589999914169312,0.15300141274929047,0.0,2.3027210235595703,0.9549999833106995,0.14355753362178802,0.3289036452770233,2.3120384216308594
0.09902970614022609,2.33506197744314,0.9646666844685873,0.10880217949549358,0.9750000238418579,0.08749181777238846,0.0,2.467200994491577,0.9700000286102295,0.09206395596265793,0.0,2.2841806411743164,0.9490000009536743,0.14685076475143433,0.3289036452770233,2.202110767364502
0.14474342063604456,2.3122044323897066,0.9616666634877523,0.17102999240159988,0.9639999866485596,0.14009344577789307,0.0,2.4121572971343994,0.9700000286102295,0.09112682193517685,0.14800560474395752,2.2316370010375977,0.9509999752044678,0.28186970949172974,0.3401993215084076,2.251591920852661
0.1905571667834665,2.21324348161134,0.9683333436648051,0.12942632660269737,0.9860000014305115,0.05391434207558632,0.0,2.3222720623016357,0.9660000205039978,0.1866704225540161,0.2456263154745102,2.1220223903656006,0.953000009059906,0.14769421517848969,0.39966776967048645,2.150296926498413
