Global_accuracy,Global_loss,Local_accuracy,Local_loss,raspberrypi1_fit_accuracy,raspberrypi1_fit_loss,raspberrypi1_ev_accuracy,raspberrypi1_ev_loss,raspberry4_fit_accuracy,raspberry4_fit_loss,raspberry4_ev_accuracy,raspberry4_ev_loss,raspberry6_fit_accuracy,raspberry6_fit_loss,raspberry6_ev_accuracy,raspberry6_ev_loss,Ejecucion
0.0982294678218521,2.3169782008601985,0.6028333306312561,1.2347863912582395,0.6175000071525574,1.132285237312317,0.0939093902707099,2.316825151443481,0.5690000057220459,1.346996784210205,0.1038415357470512,2.31644058227539,0.621999979019165,1.2250771522521973,0.0969387739896774,2.317668914794922,1
0.0982294678218521,2.366725977914529,0.7253333330154419,0.8346428672472636,0.7365000247955322,0.8185747861862183,0.0939093902707099,2.364110946655273,0.6984999775886536,0.8917354345321655,0.1038415357470512,2.367356300354004,0.7409999966621399,0.793618381023407,0.0969387739896774,2.368711471557617,1
0.0982294678218521,2.3535977965583204,0.8496666550636292,0.4978193243344624,0.859499990940094,0.46824911236763,0.0939093902707099,2.3511807918548584,0.8489999771118164,0.4893694221973419,0.1038415357470512,2.354848861694336,0.840499997138977,0.5358394384384155,0.0969387739896774,2.354764461517334,1
0.0982294678218521,2.3530514665492785,0.8766666650772095,0.4421495199203491,0.8815000057220459,0.4267535805702209,0.0939093902707099,2.352682113647461,0.8669999837875366,0.4619818031787872,0.1038415357470512,2.3532371520996094,0.8815000057220459,0.4377131760120392,0.0969387739896774,2.353235244750977,1
0.7322196767152972,1.2830373183648516,0.8980000019073486,0.3843954801559448,0.8830000162124634,0.4434635639190674,0.7254725694656372,1.2879385948181152,0.9045000076293944,0.3719274401664734,0.7244898080825806,1.2898857593536377,0.906499981880188,0.3377954363822937,0.7466986775398254,1.271286129951477,1
0.9494848551661464,0.1745643376129513,0.9096666574478148,0.3338471849759419,0.890999972820282,0.3939877152442932,0.9483948349952698,0.1862410008907318,0.9259999990463256,0.2818515002727508,0.9507803320884703,0.1729266792535781,0.9120000004768372,0.3257023394107818,0.9492797255516052,0.1645218282938003,1
0.9660898149401066,0.1778857433400631,0.9136666655540466,0.3269963065783183,0.9104999899864196,0.3366329669952392,0.9651964902877808,0.1803420633077621,0.9169999957084656,0.3204305469989776,0.9678871631622314,0.1830526441335678,0.9135000109672546,0.3239254057407379,0.9651860594749452,0.1702617853879928,1
0.967690329545973,0.1706152381650254,0.9393333196640016,0.2567327469587326,0.934499979019165,0.2589386999607086,0.9678968191146852,0.1740631312131881,0.9415000081062316,0.243263229727745,0.9690876603126526,0.1734527945518493,0.9419999718666076,0.2679963111877441,0.966086447238922,0.1643287539482116,1
0.9724917405961192,0.2004057777900391,0.943333347638448,0.2237940977017084,0.9445000290870668,0.2078179717063903,0.9708970785140992,0.2289678007364273,0.9380000233650208,0.2466844171285629,0.9726890921592712,0.1952513307332992,0.9474999904632568,0.2168799042701721,0.9738895297050476,0.1769896298646927,1
0.9664899520520104,0.2048662137651939,0.9388333360354104,0.2659828414519627,0.944000005722046,0.2725104391574859,0.9672967195510864,0.1882150322198867,0.9244999885559082,0.3214092552661896,0.966086447238922,0.2437386661767959,0.9480000138282776,0.2040288299322128,0.966086447238922,0.182649940252304,1
0.9768930783960548,0.1400074223208286,0.9481666684150696,0.2219628890355428,0.9470000267028807,0.2231809645891189,0.97779780626297,0.1332147419452667,0.9394999742507936,0.2722580134868622,0.9771908521652222,0.1430659145116806,0.9580000042915344,0.1704496890306472,0.9756903052330016,0.1437436491250991,1
0.9795938844297772,0.1234051188066671,0.9633333285649618,0.1665700475374857,0.9649999737739564,0.1689952164888382,0.9810981154441832,0.1247707456350326,0.962000012397766,0.1703043431043625,0.9780912399291992,0.1246533915400505,0.9629999995231628,0.1604105830192566,0.9795918464660645,0.120790809392929,1
0.9790937411578832,0.0994329624525652,0.965499997138977,0.1718275547027588,0.9570000171661376,0.2281899601221084,0.9795979857444764,0.0946894884109497,0.9679999947547911,0.1395311057567596,0.9801920652389526,0.1007350981235504,0.9714999794960022,0.1477615982294082,0.977491021156311,0.1028757244348526,1
0.9780934347419056,0.2068905977829821,0.9635000030199686,0.1650404979785283,0.962499976158142,0.1429404616355896,0.9765976667404176,0.174914002418518,0.9555000066757202,0.2070347368717193,0.9792917370796204,0.2294347733259201,0.9725000262260436,0.145146295428276,0.9783913493156432,0.2163326144218444,1
