Global_accuracy,Global_loss,Local_accuracy,Local_loss,raspberrypi1_fit_accuracy,raspberrypi1_fit_loss,raspberrypi1_ev_accuracy,raspberrypi1_ev_loss,raspberry4_fit_accuracy,raspberry4_fit_loss,raspberry4_ev_accuracy,raspberry4_ev_loss,raspberry6_fit_accuracy,raspberry6_fit_loss,raspberry6_ev_accuracy,raspberry6_ev_loss
0.09822946782185218,2.3169782008601985,0.6028333306312561,1.2347863912582397,0.6175000071525574,1.132285237312317,0.09390939027070999,2.3168251514434814,0.5690000057220459,1.346996784210205,0.10384153574705124,2.3164405822753906,0.621999979019165,1.2250771522521973,0.09693877398967743,2.317668914794922
0.09822946782185218,2.366725977914529,0.7253333330154419,0.8346428672472636,0.7365000247955322,0.8185747861862183,0.09390939027070999,2.3641109466552734,0.6984999775886536,0.8917354345321655,0.10384153574705124,2.367356300354004,0.7409999966621399,0.793618381023407,0.09693877398967743,2.368711471557617
0.09822946782185218,2.3535977965583204,0.8496666550636292,0.49781932433446247,0.859499990940094,0.46824911236763,0.09390939027070999,2.3511807918548584,0.8489999771118164,0.4893694221973419,0.10384153574705124,2.354848861694336,0.840499997138977,0.5358394384384155,0.09693877398967743,2.354764461517334
0.09822946782185218,2.3530514665492785,0.8766666650772095,0.4421495199203491,0.8815000057220459,0.42675358057022095,0.09390939027070999,2.352682113647461,0.8669999837875366,0.46198180317878723,0.10384153574705124,2.3532371520996094,0.8815000057220459,0.4377131760120392,0.09693877398967743,2.3532352447509766
0.7322196767152972,1.2830373183648516,0.8980000019073486,0.3843954801559448,0.8830000162124634,0.4434635639190674,0.7254725694656372,1.2879385948181152,0.9045000076293945,0.3719274401664734,0.7244898080825806,1.2898857593536377,0.906499981880188,0.3377954363822937,0.7466986775398254,1.271286129951477
0.9494848551661464,0.17456433761295131,0.9096666574478149,0.33384718497594196,0.890999972820282,0.3939877152442932,0.9483948349952698,0.1862410008907318,0.9259999990463257,0.28185150027275085,0.9507803320884705,0.17292667925357819,0.9120000004768372,0.32570233941078186,0.9492797255516052,0.16452182829380035
0.9660898149401066,0.17788574334006316,0.9136666655540466,0.3269963065783183,0.9104999899864197,0.33663296699523926,0.9651964902877808,0.18034206330776215,0.9169999957084656,0.32043054699897766,0.9678871631622314,0.1830526441335678,0.9135000109672546,0.3239254057407379,0.9651860594749451,0.17026178538799286
0.967690329545973,0.17061523816502547,0.9393333196640015,0.2567327469587326,0.934499979019165,0.2589386999607086,0.9678968191146851,0.17406313121318817,0.9415000081062317,0.24326322972774506,0.9690876603126526,0.17345279455184937,0.9419999718666077,0.26799631118774414,0.9660864472389221,0.16432875394821167
0.9724917405961191,0.20040577779003915,0.9433333476384481,0.22379409770170847,0.9445000290870667,0.20781797170639038,0.9708970785140991,0.2289678007364273,0.9380000233650208,0.24668441712856293,0.9726890921592712,0.19525133073329926,0.9474999904632568,0.21687990427017212,0.9738895297050476,0.1769896298646927
0.9664899520520104,0.20486621376519396,0.9388333360354105,0.26598284145196277,0.9440000057220459,0.27251043915748596,0.9672967195510864,0.18821503221988678,0.9244999885559082,0.3214092552661896,0.9660864472389221,0.24373866617679596,0.9480000138282776,0.20402882993221283,0.9660864472389221,0.18264994025230408
0.9768930783960549,0.14000742232082866,0.9481666684150696,0.22196288903554282,0.9470000267028809,0.22318096458911896,0.97779780626297,0.13321474194526672,0.9394999742507935,0.2722580134868622,0.9771908521652222,0.1430659145116806,0.9580000042915344,0.17044968903064728,0.9756903052330017,0.14374364912509918
0.9795938844297771,0.12340511880666719,0.9633333285649618,0.16657004753748575,0.9649999737739563,0.1689952164888382,0.9810981154441833,0.12477074563503265,0.9620000123977661,0.1703043431043625,0.9780912399291992,0.1246533915400505,0.9629999995231628,0.1604105830192566,0.9795918464660645,0.12079080939292908
0.9790937411578832,0.0994329624525652,0.965499997138977,0.1718275547027588,0.9570000171661377,0.22818996012210846,0.9795979857444763,0.09468948841094971,0.9679999947547913,0.13953110575675964,0.9801920652389526,0.10073509812355042,0.9714999794960022,0.14776159822940826,0.977491021156311,0.1028757244348526
0.9780934347419056,0.20689059778298213,0.9635000030199686,0.16504049797852835,0.9624999761581421,0.1429404616355896,0.9765976667404175,0.17491400241851807,0.9555000066757202,0.20703473687171936,0.9792917370796204,0.2294347733259201,0.9725000262260437,0.14514629542827606,0.9783913493156433,0.21633261442184448
0.9823947253675118,0.10020849252907982,0.9634999831517538,0.16869718581438065,0.9674999713897705,0.12236414104700089,0.9822982549667358,0.09826170653104782,0.965499997138977,0.15163590013980865,0.9834933876991272,0.1109471544623375,0.9574999809265137,0.2320915162563324,0.9813925623893738,0.09141720086336136
0.983495057809707,0.08175099815778689,0.9695000052452087,0.12267643461624782,0.9645000100135803,0.1296214908361435,0.984698474407196,0.07402295619249344,0.9714999794960022,0.12372947484254837,0.9840936660766602,0.08488032966852188,0.9725000262260437,0.11467833817005157,0.9816926717758179,0.08635202795267105
0.9795938645635496,0.1299748447590188,0.968499998251597,0.14352740347385406,0.9710000157356262,0.13015927374362946,0.9810981154441833,0.11982332170009613,0.9624999761581421,0.17704497277736664,0.9786914587020874,0.12031683325767517,0.972000002861023,0.1233779639005661,0.9789915680885315,0.14978742599487305
