Time_stamp(s),Net_transmit(B/s),Net_receive(B/s),CPU_usage(%),RAM_usage(MB),RAM_usage(%),Swap_usage(MB),Swap_usage(%),Temp(ºC),Mem_faults,Mem_majfaults,Ejecucion
5,16927.8,2632357.8,11.366905000000003,354.1171875,9.33541761921827,0.0,0.0,64.757,9333.2,0.0,1
5,0.0,0.0,23.124405,349.51171875,9.214005906849723,0.0,0.0,64.757,1669.8,0.0,1
5,0.0,14.0,29.800369999999994,370.87890625,9.777298584250872,0.0,0.0,63.783,4536.8,0.0,1
5,0.0,0.0,16.411585000000013,383.234375,10.103019743047918,0.0,0.0,63.783,2596.6,0.0,1
5,0.0,0.0,33.42193,397.7109375,10.48465825537857,0.0,0.0,65.244,2799.8,0.0,1
5,0.0,0.0,23.931749999999994,443.62890625,11.695171129757094,0.0,0.0,64.757,3066.2,0.0,1
5,0.0,0.0,18.932155,439.40234375,11.58374833689639,0.0,0.0,64.27,1433.4,0.0,1
5,0.0,0.0,29.119980000000005,450.87109375,11.886093364474046,0.0,0.0,64.27,1833.6,0.0,1
5,0.0,0.0,25.373304999999995,518.62890625,13.672359321000622,0.0,0.0,64.27,3954.6,0.0,1
5,0.0,14.0,26.93242000000001,564.12890625,14.871853490355027,0.0,0.0,65.244,2330.8,0.0,1
5,0.0,0.0,48.70096,689.37109375,18.173551812628467,0.0,0.0,66.705,6383.0,0.0,1
5,0.0,0.0,64.237575,699.640625,18.44428242485655,0.0,0.0,67.192,549.6,0.0,1
5,0.0,0.0,63.20100999999993,706.6953125,18.630261689095395,0.0,0.0,66.705,360.6,0.0,1
5,0.0,0.0,55.40747500000002,718.2109375,18.93384245929258,0.0,0.0,67.679,589.0,0.0,1
6,0.0,0.0,56.070820833333336,718.75,18.948053499417142,0.0,0.0,68.166,22.833333333333332,0.0,1
5,0.0,0.0,57.95377500000007,720.03125,18.981830464350885,0.0,0.0,68.653,65.6,0.0,1
5,0.0,0.0,45.37282499999989,720.25,18.987597263242012,0.0,0.0,68.166,11.4,0.0,1
5,0.0,0.0,72.92432000000005,720.19140625,18.986052584967602,0.0,0.0,68.166,0.4,0.0,1
5,0.0,0.0,36.110340000000036,621.55859375,16.385844156379108,0.0,0.0,68.653,2411.8,0.0,1
5,0.0,0.0,57.72667499999997,629.2578125,16.588814881636452,0.0,0.0,68.166,462.2,0.0,1
