Time_stamp(s),Net_transmit(B/s),Net_receive(B/s),CPU_usage(%),RAM_usage(MB),RAM_usage(%),Swap_usage(MB),Swap_usage(%),Ejecucion
5,8.4,22.4,0.14815500000000092,186.10546875,4.906207135177885,0.0,0.0,1
5,17842.0,2633258.8,10.107249999999999,347.28125,9.155205153870552,0.0,0.0,1
5,0.0,0.0,23.138614999999998,340.11328125,8.966239511634516,0.0,0.0,1
5,0.0,14.0,26.853460000000002,362.11328125,9.546214714399284,0.0,0.0,1
5,0.0,0.0,27.678205000000013,385.26953125,10.156671568445724,0.0,0.0,1
5,0.0,0.0,20.387709999999988,393.56640625,10.375398012102039,0.0,0.0,1
5,0.0,0.0,25.583160000000017,443.7109375,11.697333679341266,0.0,0.0,1
5,0.0,0.0,27.02569,444.2734375,11.712162590775593,0.0,0.0,1
5,0.0,0.0,22.614765000000006,453.77734375,11.962709406884734,0.0,0.0,1
5,0.0,14.0,24.354799999999983,523.5078125,13.80097953198308,0.0,0.0,1
5,0.0,0.0,31.014345,571.37109375,15.062775725071981,0.0,0.0,1
5,0.0,0.0,54.039860000000026,703.6484375,18.549938418826127,0.0,0.0,1
6,0.0,0.0,46.42934166666664,705.7734375,18.605958750911363,0.0,0.0,1
5,0.0,0.0,50.95687499999997,709.2578125,18.69781561896288,0.0,0.0,1
5,0.0,0.0,71.01283000000002,724.43359375,19.097887292034816,0.0,0.0,1
5,0.0,0.0,49.76482500000003,724.57421875,19.101594519893396,0.0,0.0,1
5,0.0,0.0,69.52894,730.4296875,19.25595936878267,0.0,0.0,1
5,0.0,0.0,100.0,742.01171875,19.561290774357516,0.0,0.0,1
5,0.0,0.0,58.94914,745.78125,19.66066507667783,0.0,0.0,1
5,0.0,0.0,60.654934999999874,759.890625,20.03262360515552,0.0,0.0,1
5,0.0,0.0,56.08320500000005,744.19140625,19.61875280616553,0.0,0.0,1
5,0.0,14.0,74.55458500000006,747.5703125,19.707829253323116,0.0,0.0,1
5,0.0,0.0,53.79571499999998,734.8515625,19.372531089224736,0.0,0.0,1
5,0.0,0.0,55.56255499999991,741.83203125,19.556553760982663,0.0,0.0,1
5,0.0,0.0,57.985550000000075,743.828125,19.609175800864197,0.0,0.0,1
5,0.0,0.0,54.64068499999997,670.2109375,17.66844201689672,0.0,0.0,1
6,2184567.1666666665,2198203.6666666665,13.555099999999953,572.0625,15.081002928710008,0.0,0.0,1
5,8.4,8.4,48.3700850000001,633.3671875,16.697148317948336,0.0,0.0,1
5,0.0,0.0,63.95488999999998,637.28515625,16.80043580523049,0.0,0.0,1
5,12877.6,2280799.0,25.932144999999878,631.8515625,16.657192639916957,0.0,0.0,1
5,1425.6,338054.4,21.957865000000254,584.54296875,15.410019401159127,0.0,0.0,1
5,0.0,0.0,30.84803999999991,487.50390625,12.851826221634557,0.0,0.0,1
5,0.0,0.0,23.60558999999995,495.52734375,13.063344166676966,0.0,0.0,1
5,0.0,0.0,25.583235000000005,502.44140625,13.245616203057228,0.0,0.0,1
5,0.0,0.0,25.597740000000048,526.81640625,13.888202365211374,0.0,0.0,1
5,0.0,0.0,25.929334999999863,542.66796875,14.306089327714824,0.0,0.0,1
5,0.0,0.0,19.60121500000014,548.91796875,14.47085501031845,0.0,0.0,1
5,0.0,0.0,27.775844999999887,594.66796875,15.676939806977003,0.0,0.0,1
5,0.0,0.0,29.102980000000116,666.671875,17.575143449122415,0.0,0.0,1
6,0.0,0.0,38.53799166666671,748.2109375,19.72471773578999,0.0,0.0,1
5,0.0,0.0,59.89538999999979,764.265625,20.147959582978057,0.0,0.0,1
5,0.0,0.0,52.26782500000014,772.37890625,20.36184603470789,0.0,0.0,1
