Time_stamp(s),Net_transmit(B/s),Net_receive(B/s),CPU_usage(%),RAM_usage(MB),RAM_usage(%),Swap_usage(MB),Swap_usage(%),Ejecucion
5,8.4,22.4,0.11359500000000188,186.08984375,4.905881105061587,0.0,0.0,1
5,19624.2,2636019.4,9.1763,360.68359375,9.508691027012777,0.0,0.0,1
5,0.0,0.0,26.510059999999996,355.16015625,9.36307680583775,0.0,0.0,1
5,0.0,0.0,23.213084999999996,378.7890625,9.986004969831905,0.0,0.0,1
5,0.0,14.0,28.438964999999993,400.953125,10.57031550091189,0.0,0.0,1
5,0.0,0.0,26.44177500000001,432.55078125,11.403323587959125,0.0,0.0,1
5,0.0,0.0,22.545409999999997,451.30859375,11.897835249969363,0.0,0.0,1
5,0.0,0.0,28.42920499999998,465.265625,12.265784056375566,0.0,0.0,1
5,0.0,0.0,23.90974,535.6953125,14.122519846888808,0.0,0.0,1
5,0.0,0.0,23.52729,583.51953125,15.383308326270598,0.0,0.0,1
5,0.0,0.0,55.23726,723.11328125,19.06341427245924,0.0,0.0,1
6,0.0,11.666666666666666,48.22380833333337,731.03125,19.27215545090463,0.0,0.0,1
5,0.0,0.0,65.09041999999994,733.43359375,19.33548836888387,0.0,0.0,1
5,0.0,0.0,48.50755500000005,734.078125,19.352480127366103,0.0,0.0,1
5,0.0,0.0,77.03097,739.79296875,19.50314038590858,0.0,0.0,1
5,0.0,0.0,49.811824999999956,755.171875,19.908574041330134,0.0,0.0,1
5,0.0,0.0,72.52476500000007,760.9375,20.060573044480304,0.0,0.0,1
5,0.0,0.0,49.065650000000005,761.3125,20.07045915850633,0.0,0.0,1
5,0.0,0.0,66.20512999999988,745.171875,19.64494433396941,0.0,0.0,1
5,0.0,0.0,57.51289500000013,756.77734375,19.950898967004065,0.0,0.0,1
5,0.0,0.0,56.57641999999996,758.79296875,20.004036829893963,0.0,0.0,1
5,0.0,0.0,75.16942999999998,766.8046875,20.215249536845857,0.0,0.0,1
5,0.0,0.0,60.70950999999993,766.92578125,20.218441927833428,0.0,0.0,1
5,0.0,0.0,64.73529500000012,766.9296875,20.218544908187866,0.0,0.0,1
6,0.0,0.0,45.87964999999994,767.8828125,20.243672114670687,0.0,0.0,1
5,0.0,14.0,63.9515,768.38671875,20.256956580393158,0.0,0.0,1
5,0.0,0.0,62.93640499999995,758.6796875,20.001050399615266,0.0,0.0,1
5,0.0,0.0,54.86436499999996,772.76953125,20.37250053807235,0.0,0.0,1
5,0.0,0.0,100.0,754.1171875,19.880769345631936,0.0,0.0,1
5,0.0,0.0,57.76627999999988,768.14453125,20.250571798418015,0.0,0.0,1
5,0.0,0.0,80.17378500000007,773.546875,20.39299362860547,0.0,0.0,1
5,0.0,0.0,64.96678500000002,776.484375,20.470434855142685,0.0,0.0,1
5,0.0,0.0,56.053719999999885,785.26953125,20.70203767227326,0.0,0.0,1
5,0.0,0.0,65.73428000000007,785.27734375,20.702243632982135,0.0,0.0,1
5,0.0,0.0,48.37427500000018,785.28125,20.702346613336573,0.0,0.0,1
5,0.0,0.0,75.30743999999999,764.0390625,20.142339445903907,0.0,0.0,1
