Time_stamp(s),Net_transmit(B/s),Net_receive(B/s),CPU_usage(%),RAM_usage(MB),RAM_usage(%),Swap_usage(MB),Swap_usage(%),Ejecucion
5,8.4,8.4,0.11135499999999966,186.140625,4.90713394214253,0.0,0.0,1
5,18322.4,2630438.8,20.867355000000003,370.87109375,9.777092627147619,0.0,0.0,1
5,0.0,14.0,29.90875999999999,361.58984375,9.532415588481232,0.0,0.0,1
5,0.0,0.0,21.949415000000005,383.08984375,10.099209536637709,0.0,0.0,1
5,0.0,0.0,24.277580000000007,397.33203125,10.474669335870725,0.0,0.0,1
5,0.0,0.0,24.902350000000002,428.32421875,11.291701164481461,0.0,0.0,1
5,0.0,0.0,29.518804999999983,447.96484375,11.80947732206336,0.0,0.0,1
5,0.0,0.0,18.256344999999996,456.34375,12.03036631530385,0.0,0.0,1
5,0.0,0.0,31.857055000000013,508.578125,13.407395507663663,0.0,0.0,1
5,0.0,14.0,22.42174000000002,565.94921875,14.919841495413335,0.0,0.0,1
5,0.0,0.0,35.33285499999998,677.859375,17.87007402098291,0.0,0.0,1
5,0.0,0.0,100.0,725.91015625,19.136813184549922,0.0,0.0,1
5,0.0,0.0,57.29322500000003,713.90625,18.82036009539933,0.0,0.0,1
5,0.0,0.0,61.13302999999994,716.3671875,18.88523658292451,0.0,0.0,1
6,0.0,0.0,37.149725000000025,725.3359375,19.121675337460715,0.0,0.0,1
5,0.0,0.0,68.05926500000005,730.01953125,19.24514662086181,0.0,0.0,1
5,0.0,0.0,60.54126999999993,723.3046875,19.068126490614535,0.0,0.0,1
5,0.0,0.0,58.96547499999997,727.62890625,19.18212374726592,0.0,0.0,1
5,0.0,0.0,60.36711499999996,731.30078125,19.278923585795553,0.0,0.0,1
5,0.0,0.0,56.67063000000013,727.734375,19.184904168159854,0.0,0.0,1
5,0.0,14.0,58.977619999999995,729.984375,19.24421981389716,0.0,0.0,1
5,0.0,0.0,59.896354999999915,723.25390625,19.06678776944338,0.0,0.0,1
5,0.0,0.0,61.324469999999984,740.88671875,19.531632951488863,0.0,0.0,1
5,0.0,0.0,60.90575000000001,721.8046875,19.028582726789665,0.0,0.0,1
5,0.0,0.0,67.18591500000002,745.9609375,19.665402090052684,0.0,0.0,1
5,0.0,0.0,6.507605000000042,727.70703125,19.184183318298466,0.0,0.0,1
5,0.0,0.0,60.362909999999914,733.828125,19.345550708698394,0.0,0.0,1
6,0.0,0.0,40.03468333333326,725.58203125,19.128162986213233,0.0,0.0,1
5,0.0,0.0,56.369580000000205,736.6875,19.420931008489553,0.0,0.0,1
5,0.0,0.0,61.56882999999993,728.09765625,19.19448117346119,0.0,0.0,1
5,0.0,0.0,59.763434999999845,728.0234375,19.192524580980276,0.0,0.0,1
5,0.0,0.0,74.89941000000016,736.80859375,19.424123343589997,0.0,0.0,1
5,0.0,0.0,56.86678999999998,740.2109375,19.51381766205735,0.0,0.0,1
