Global_accuracy,Global_loss,Local_accuracy,Local_loss,raspberrypi1_fit_accuracy,raspberrypi1_fit_loss,raspberrypi1_ev_accuracy,raspberrypi1_ev_loss,raspberry4_fit_accuracy,raspberry4_fit_loss,raspberry4_ev_accuracy,raspberry4_ev_loss,raspberry6_fit_accuracy,raspberry6_fit_loss,raspberry6_ev_accuracy,raspberry6_ev_loss
0.09912973927344944,2.305092685613988,0.8130000034968058,0.5492938756942749,0.7960000038146973,0.6097049117088318,0.0,2.3358383178710938,0.8659999966621399,0.4525414705276489,0.0,2.293797254562378,0.7770000100135803,0.585635244846344,0.32923588156700134,2.273642063140869
0.10443133311628448,2.3121469409582414,0.87199999888738,0.36697515845298767,0.8519999980926514,0.45228299498558044,0.25284573435783386,2.385282278060913,0.9010000228881836,0.2898547947406769,0.0,2.2878077030181885,0.8629999756813049,0.3587876856327057,0.0,2.2349328994750977
0.09902971103523593,2.3208828758952547,0.9223333199818929,0.22451263666152954,0.9369999766349792,0.21574585139751434,0.0,2.4308366775512695,0.9259999990463257,0.19813911616802216,0.3463960886001587,2.2583279609680176,0.9039999842643738,0.2596529424190521,0.0,2.2294485569000244
0.09902971103523593,2.3309335836687364,0.9440000057220459,0.17615191141764322,0.9380000233650208,0.23294949531555176,0.0,2.4778149127960205,0.9520000219345093,0.13838210701942444,0.3463960886001587,2.228639841079712,0.9419999718666077,0.1571241319179535,0.0,2.2265756130218506
0.10443133311628448,2.3302763849183825,0.9479999939600626,0.17548250903685889,0.9419999718666077,0.2195708453655243,0.25284573435783386,2.4406192302703857,0.9580000042915344,0.1223602220416069,0.0,2.3724210262298584,0.9440000057220459,0.18451645970344543,0.0,2.1388959884643555
0.09902970614022609,2.3426429583595385,0.9523333509763082,0.15818309783935547,0.9330000281333923,0.23032066226005554,0.0,2.559258460998535,0.9760000109672546,0.08315302431583405,0.0,2.357970952987671,0.9480000138282776,0.16107560694217682,0.3289036452770233,2.030944347381592
0.09902970614022609,2.3298470087262215,0.9546666741371155,0.1567715952793757,0.9610000252723694,0.14515691995620728,0.0,2.426065683364868,0.9539999961853027,0.15855762362480164,0.0,2.440263271331787,0.9490000009536743,0.16660024225711823,0.3289036452770233,2.093017578125
0.09902970614022609,2.35936063991328,0.9746666749318441,0.09504749377568562,0.9769999980926514,0.0887385830283165,0.0,2.6118438243865967,0.9660000205039978,0.11210361868143082,0.0,2.3258728981018066,0.9810000061988831,0.08430027961730957,0.3289036452770233,2.0448107719421387
0.19465839561133477,2.3039133195294204,0.9673333366711935,0.19940055658419928,0.9620000123977661,0.41978949308395386,0.2637442350387573,2.4029200077056885,0.9800000190734863,0.0609787255525589,0.0,2.2825841903686523,0.9599999785423279,0.11743345111608505,0.2847176194190979,2.18835186958313
0.1106331839606373,2.16345260905733,0.968666652838389,0.12633303304513296,0.9649999737739563,0.14443984627723694,0.26422861218452454,2.066749095916748,0.9739999771118164,0.11368143558502197,0.0,2.2365128993988037,0.9670000076293945,0.12087781727313995,0.004983388818800449,2.226735830307007
0.641592471572391,1.857374631429632,0.9713333249092102,0.10529407858848572,0.9710000157356262,0.11983296275138855,0.8331314921379089,1.724685788154602,0.9869999885559082,0.05164818465709686,0.4520643949508667,2.0163493156433105,0.9559999704360962,0.14440108835697174,0.5588039755821228,1.888445258140564
0.6304891557649123,1.6626969854915405,0.9729999899864197,0.10824193557103474,0.9589999914169312,0.18448194861412048,0.8931944966316223,1.4233087301254272,0.9769999980926514,0.07305151224136353,0.5832750201225281,1.7466908693313599,0.9829999804496765,0.06719234585762024,0.314950168132782,1.9113280773162842
0.6091827693027986,1.584529542119262,0.9670000076293945,0.18030126889546713,0.9670000076293945,0.1737213432788849,0.8169048428535461,1.387870192527771,0.972000002861023,0.0981324315071106,0.6399580240249634,1.8304800987243652,0.9620000123977661,0.2690500319004059,0.2950166165828705,1.620768666267395
0.595378605171336,1.4404770243080829,0.975000003973643,0.09328170617421468,0.9810000061988831,0.09217627346515656,0.7202712297439575,1.2699615955352783,0.9660000205039978,0.10208524018526077,0.6731980443000793,1.3496811389923096,0.9779999852180481,0.08558360487222672,0.35016611218452454,1.7605942487716675
0.6132839845337485,1.47597979209036,0.9806666572888693,0.07091525569558144,0.9789999723434448,0.08580032736063004,0.6602082848548889,1.377023696899414,0.9850000143051147,0.05792924389243126,0.5479356050491333,1.6784940958023071,0.9779999852180481,0.06901619583368301,0.6109634637832642,1.4194362163543701
0.5716714982278372,1.5006632886076494,0.9816666642824808,0.08658643066883087,0.9800000190734863,0.12932224571704865,0.48001936078071594,1.7605701684951782,0.9819999933242798,0.0665985643863678,0.9534639716148376,1.1451455354690552,0.9829999804496765,0.06383848190307617,0.3348837196826935,1.481697916984558
0.6232869877950709,1.337361157661893,0.9743333458900452,0.11598793417215347,0.9700000286102295,0.13009856641292572,0.6134657263755798,1.2578591108322144,0.9729999899864197,0.1548493504524231,0.56368088722229,1.257979154586792,0.9800000190734863,0.0630158856511116,0.6933555006980896,1.5217922925949097
0.7424227446749936,1.2061881113257469,0.9806666572888693,0.0972948099176089,0.9769999980926514,0.15417496860027313,0.6214579939842224,1.263253927230835,0.9879999756813049,0.0441456064581871,0.7456263303756714,1.3269456624984741,0.9769999980926514,0.09356385469436646,0.905315637588501,1.0132479667663574
0.7092127712700407,1.2175029545435134,0.9830000003178915,0.08554127812385559,0.9869999885559082,0.05190768092870712,0.6638411283493042,1.104015827178955,0.984000027179718,0.13709528744220734,0.7050384879112244,1.2770458459854126,0.9779999852180481,0.06762086600065231,0.775415301322937,1.3166440725326538
0.7322196538500563,1.2029988756653929,0.9889999826749166,0.06276872692008813,0.9879999756813049,0.05399647355079651,0.8488737940788269,1.1524146795272827,0.9909999966621399,0.10452379286289215,0.37193840742111206,1.577509880065918,0.9879999756813049,0.029785914346575737,0.9142857193946838,0.9167894721031189
0.6220866286946592,1.1511112144497306,0.984000007311503,0.05546776453653971,0.9850000143051147,0.06827367097139359,0.6795834302902222,1.1996047496795654,0.9900000095367432,0.03387954831123352,0.5647305846214294,1.4216604232788086,0.9769999980926514,0.06425007432699203,0.5976744294166565,0.8277027606964111
0.5292587702550017,1.1934179883665283,0.9810000061988831,0.11199346681435902,0.9829999804496765,0.15350787341594696,0.9617340564727783,0.4698529839515686,0.9850000143051147,0.06564891338348389,0.19944016635417938,1.9374754428863525,0.9750000238418579,0.11682361364364624,0.24916943907737732,1.4794923067092896
0.6080824402173519,1.2792056682074775,0.9860000014305115,0.17574214997390905,0.9769999980926514,0.16145047545433044,0.6313877701759338,1.2321089506149292,0.9940000176429749,0.02361437864601612,0.4951014816761017,1.3238564729690552,0.9869999885559082,0.3421615958213806,0.6833887100219727,1.3014150857925415
