Time_stamp(s),Net_transmit(B/s),Net_receive(B/s),CPU_usage(%),RAM_usage(MB),RAM_usage(%),Swap_usage(MB),Swap_usage(%),Ejecucion
5,8.4,2627686.2,9.278769999999996,345.47265625,9.107526084467127,0.0,0.0,1
5,18142.2,0.0,24.485275,353.17578125,9.310599788276098,0.0,0.0,1
5,0.0,14.0,23.208390000000005,372.1015625,9.809530870910207,0.0,0.0,1
5,0.0,0.0,27.093504999999997,396.9609375,10.464886373466134,0.0,0.0,1
5,0.0,0.0,26.261705000000006,407.4609375,10.741692720240229,0.0,0.0,1
5,0.0,0.0,26.049045000000014,457.20703125,12.053124575213474,0.0,0.0,1
5,0.0,0.0,25.874709999999972,457.5859375,12.06311349472132,0.0,0.0,1
5,0.0,0.0,24.171590000000016,468.00390625,12.33775729191124,0.0,0.0,1
5,0.0,14.0,21.11232000000001,533.671875,14.068929723317227,0.0,0.0,1
5,0.0,0.0,29.43377999999999,584.421875,15.406827066058682,0.0,0.0,1
5,0.0,0.0,52.42890000000002,716.703125,18.894092738364453,0.0,0.0,1
5,0.0,0.0,65.05442499999994,731.75,19.290766119232686,0.0,0.0,1
5,0.0,0.0,58.497555,743.73828125,19.60680729417677,0.0,0.0,1
5,0.0,0.0,51.06841500000001,744.1015625,19.616384299478103,0.0,0.0,1
5,0.0,0.0,59.18202999999998,756.7109375,19.948799064130924,0.0,0.0,1
5,0.0,0.0,56.18777999999999,734.96875,19.375620445773553,0.0,0.0,1
6,0.0,0.0,61.01302083333332,734.90625,19.37397278894752,0.0,0.0,1
5,0.0,0.0,55.39920000000009,765.8203125,20.18894504652571,0.0,0.0,1
5,0.0,0.0,56.228254999999905,744.09375,19.61617834237485,0.0,0.0,1
5,0.0,0.0,66.61782000000002,756.69140625,19.948284171372787,0.0,0.0,1
5,0.0,0.0,55.84902999999996,758.66796875,20.000391318496185,0.0,0.0,1
5,0.0,14.0,57.186325000000124,760.52734375,20.049409109070762,0.0,0.0,1
5,0.0,0.0,55.41626999999991,749.8046875,19.766732984853917,0.0,0.0,1
5,0.0,0.0,60.31673999999996,751.546875,19.812661418879678,0.0,0.0,1
5,0.0,0.0,60.31597500000003,768.3203125,20.25485131956716,0.0,0.0,1
5,0.0,0.0,65.70469000000003,744.3984375,19.624210669401776,0.0,0.0,1
5,0.0,0.0,65.93917499999989,759.7734375,20.0295342486067,0.0,0.0,1
5,0.0,0.0,54.573375000000226,760.28125,20.042921460318244,0.0,0.0,1
5,0.0,0.0,59.5961299999999,761.796875,20.082877138349627,0.0,0.0,1
5,0.0,0.0,58.89949000000001,762.17578125,20.09286605785747,0.0,0.0,1
5,0.0,0.0,73.67190999999991,762.43359375,20.099662642264867,0.0,0.0,1
5,0.0,0.0,46.978474999999946,762.43359375,20.099662642264867,0.0,0.0,1
5,0.0,0.0,56.18144999999999,767.640625,20.236933051584018,0.0,0.0,1
5,0.0,0.0,63.08123500000023,767.65234375,20.2372419872389,0.0,0.0,1
6,0.0,0.0,57.62264583333329,758.5234375,19.996581112085977,0.0,0.0,1
5,0.0,0.0,60.45669000000004,758.5390625,19.996993026292483,0.0,0.0,1
5,0.0,0.0,58.375230000000045,753.5,19.864150694693308,0.0,0.0,1
5,0.0,0.0,67.909765,753.41796875,19.861988145109137,0.0,0.0,1
5,0.0,0.0,49.866984999999886,754.21484375,19.8829957696411,0.0,0.0,1
5,0.0,0.0,59.563129999999944,772.265625,20.358859656710703,0.0,0.0,1
5,0.0,0.0,55.239105,772.25390625,20.358550721055817,0.0,0.0,1
5,2619880.4,2636735.6,23.765830000000108,618.26953125,16.29913621590895,0.0,0.0,1
5,8.4,8.4,62.12944499999992,672.32421875,17.724153413327073,0.0,0.0,1
5,0.0,0.0,64.72092500000002,672.6484375,17.732700633112135,0.0,0.0,1
5,46.6,35.0,29.049259999999887,621.53125,16.38512330651772,0.0,0.0,1
5,0.0,0.0,0.1275250000000483,621.53125,16.38512330651772,0.0,0.0,1
5,21556.2,2634069.6,14.548960000000195,771.05078125,20.32683332715462,0.0,0.0,1
5,0.0,0.0,23.87291499999975,532.9375,14.049569755611302,0.0,0.0,1
5,0.0,14.0,30.66726000000017,537.4609375,14.168818918395676,0.0,0.0,1
5,0.0,0.0,23.922760000000096,546.38671875,14.404124908863983,0.0,0.0,1
5,0.0,0.0,23.206744999999955,551.53125,14.539747661357092,0.0,0.0,1
6,0.0,0.0,22.273158333333264,605.1171875,15.952407432579943,0.0,0.0,1
5,0.0,0.0,20.806530000000123,591.8203125,15.601868442840724,0.0,0.0,1
5,0.0,0.0,27.285009999999943,600.51171875,15.830995720211394,0.0,0.0,1
5,0.0,0.0,21.75561999999985,688.01171875,18.137715276662178,0.0,0.0,1
5,0.0,0.0,30.758399999999998,673.66796875,17.75957803508685,0.0,0.0,1
5,0.0,0.0,68.87065500000006,771.68359375,20.343515852518237,0.0,0.0,1
