Global_accuracy,Global_loss,Local_accuracy,Local_loss,raspberrypi1_fit_accuracy,raspberrypi1_fit_loss,raspberrypi1_ev_accuracy,raspberrypi1_ev_loss,raspberry4_fit_accuracy,raspberry4_fit_loss,raspberry4_ev_accuracy,raspberry4_ev_loss,raspberry6_fit_accuracy,raspberry6_fit_loss,raspberry6_ev_accuracy,raspberry6_ev_loss
0.10293088168445391,2.3056933902031878,0.778333326180776,0.685448944568634,0.7639999985694885,0.7593896389007568,0.0,2.3426513671875,0.8019999861717224,0.5994463562965393,0.0,2.2896065711975098,0.7689999938011169,0.697510838508606,0.34186047315597534,2.270270347595215
0.10293088168445391,2.320817797472802,0.8526666561762491,0.40752843022346497,0.8349999785423279,0.4737806022167206,0.0,2.395678997039795,0.8769999742507935,0.336297869682312,0.0,2.2878596782684326,0.8460000157356262,0.4125068187713623,0.34186047315597534,2.249419927597046
0.10293088168445391,2.341203448914809,0.9056666692097982,0.27285980184872943,0.9079999923706055,0.2753256857395172,0.0,2.4913299083709717,0.9330000281333923,0.21593034267425537,0.0,2.259958505630493,0.8759999871253967,0.32732337713241577,0.34186047315597534,2.2124080657958984
0.10293088168445391,2.3498131621178477,0.9409999847412109,0.18898341059684753,0.9419999718666077,0.22618091106414795,0.0,2.5237505435943604,0.953000009059906,0.14200973510742188,0.0,2.215446710586548,0.9279999732971191,0.19875958561897278,0.34186047315597534,2.2387938499450684
0.10293088168445391,2.3465934167972406,0.9366666475931803,0.1878005862236023,0.9559999704360962,0.14606605470180511,0.0,2.5663466453552246,0.9419999718666077,0.15670396387577057,0.0,2.1694679260253906,0.9120000004768372,0.2606317400932312,0.34186047315597534,2.2133255004882812
0.10293088168445391,2.3489969016146968,0.9526666601498922,0.14820982764164606,0.9599999785423279,0.14800238609313965,0.0,2.6263864040374756,0.9570000171661377,0.12449196726083755,0.0,2.1697049140930176,0.9409999847412109,0.172135129570961,0.34186047315597534,2.1387228965759277
0.10293088168445391,2.325810271596341,0.9640000065167745,0.14463422944148382,0.9580000042915344,0.21493275463581085,0.0,2.4835872650146484,0.9810000061988831,0.08305057138204575,0.0,2.224935531616211,0.953000009059906,0.13591936230659485,0.34186047315597534,2.2051587104797363
0.09922977055837431,2.3263481904879155,0.9616666634877523,0.11646873007218043,0.9629999995231628,0.13520117104053497,0.0,2.4247119426727295,0.9549999833106995,0.11958366632461548,0.34709587693214417,2.197521686553955,0.9670000076293945,0.09462135285139084,0.0,2.313737630844116
0.10293088168445391,2.316823951575808,0.9619999925295512,0.16396029790242514,0.9539999961853027,0.18291229009628296,0.0,2.4017281532287598,0.9739999771118164,0.15351510047912598,0.0,2.3290395736694336,0.9580000042915344,0.15545350313186646,0.34186047315597534,2.1887569427490234
0.3133940156029381,2.1565569252494194,0.9576666752497355,0.13531332711378732,0.9629999995231628,0.13351628184318542,0.20610317587852478,2.1971163749694824,0.9570000171661377,0.1406528353691101,0.490202933549881,2.1720354557037354,0.953000009059906,0.13177086412906647,0.29269102215766907,2.0862221717834473
0.35630688985115266,1.9549144784056975,0.971666673819224,0.12626819064219794,0.9750000238418579,0.14204716682434082,0.22790022194385529,1.9996904134750366,0.9750000238418579,0.12135714292526245,0.5927221775054932,1.9134602546691895,0.9649999737739563,0.11540026217699051,0.3079734146595001,1.9328534603118896
0.4826447880958526,1.764738227303438,0.9623333414395651,0.17212175826231638,0.9620000123977661,0.14830122888088226,0.4134172797203064,1.7806185483932495,0.9679999947547913,0.08877193927764893,0.6280615925788879,1.7781916856765747,0.9570000171661377,0.27929210662841797,0.43953487277030945,1.7301801443099976
0.5070521211974726,1.651741168219244,0.9576666752497355,0.23396625618139902,0.9580000042915344,0.3732270896434784,0.37733107805252075,1.777586579322815,0.9710000157356262,0.12896591424942017,0.7123863101005554,1.4213159084320068,0.9440000057220459,0.19970576465129852,0.49003320932388306,1.6979005336761475
0.5635690779176559,1.46449906373842,0.9776666760444641,0.2283534457286199,0.984000027179718,0.06172312796115875,0.7737951278686523,1.2936307191848755,0.9800000190734863,0.2930454611778259,0.44366690516471863,1.3697608709335327,0.968999981880188,0.330291748046875,0.38903653621673584,1.7888436317443848
0.5851755425061204,1.4791224431762626,0.9846666852633158,0.06410583729545276,0.9850000143051147,0.05663986876606941,0.689028799533844,1.3385742902755737,0.984000027179718,0.07780123502016068,0.6770468950271606,1.4365566968917847,0.9850000143051147,0.057876408100128174,0.35548171401023865,1.7123371362686157
0.5736720996689079,1.5898330693270215,0.9743333458900452,0.0931449607014656,0.9800000190734863,0.08232174813747406,0.5655122399330139,1.2751926183700562,0.9660000205039978,0.10545387119054794,0.659902036190033,1.9890605211257935,0.9769999980926514,0.09165926277637482,0.5029900074005127,1.6423773765563965
0.6908072506390512,1.273042731336609,0.9736666878064474,0.10882086803515752,0.9660000205039978,0.16569513082504272,0.6599661111831665,1.2496417760849,0.9850000143051147,0.057640284299850464,0.9786564111709595,0.9062260389328003,0.9700000286102295,0.10312718898057938,0.459800660610199,1.653436303138733
0.5252575797773282,1.3677835473301674,0.972000002861023,0.08422748123606046,0.9570000171661377,0.13090386986732483,0.6529425978660583,1.1244230270385742,0.9850000143051147,0.053484413772821426,0.5752274394035339,1.3265467882156372,0.9739999771118164,0.06829416006803513,0.302657812833786,1.7407703399658203
0.5462638827291765,1.2731892243020235,0.9776666760444641,0.14491577818989754,0.9670000076293945,0.2864617705345154,0.7905061841011047,1.035305380821228,0.9800000190734863,0.11461532860994339,0.42197340726852417,1.2730902433395386,0.9860000014305115,0.03367023542523384,0.32923588156700134,1.5996029376983643
0.5551665439192648,1.266404344360149,0.9850000143051147,0.12599616001049677,0.9850000143051147,0.06985614448785782,0.9258900284767151,0.6107898354530334,0.9860000014305115,0.11412318050861359,0.4412176311016083,1.5667941570281982,0.984000027179718,0.19400915503501892,0.15481728315353394,1.8805299997329712
0.5870761252098278,1.3305858542015996,0.9830000003178915,0.06541749710838,0.984000027179718,0.08037199825048447,0.8835068941116333,1.1948796510696411,0.9879999756813049,0.03756491467356682,0.43421974778175354,1.4134478569030762,0.9769999980926514,0.07831557840108871,0.3255814015865326,1.438064694404602
0.6303891079764706,1.0914680407299355,0.9730000098546346,0.16747251898050308,0.972000002861023,0.308993399143219,0.9147493243217468,0.761917769908905,0.9710000157356262,0.10812278836965561,0.5822253227233887,1.202707052230835,0.9760000109672546,0.08530136942863464,0.28604650497436523,1.437910556793213
0.7088126479607529,1.1020539163636889,0.9816666642824808,0.058934016774098076,0.9810000061988831,0.06491349637508392,0.851780116558075,0.8464581370353699,0.9909999966621399,0.03385305032134056,0.34114766120910645,1.3338680267333984,0.9729999899864197,0.07803550362586975,0.8617939949035645,1.2325623035430908
0.5573672199530686,1.144708434563822,0.9836666782697042,0.06494089215993881,0.9860000014305115,0.07367245852947235,0.7021070718765259,0.952753484249115,0.9800000190734863,0.06913802772760391,0.5451364517211914,1.1290485858917236,0.9850000143051147,0.05201219022274017,0.37043190002441406,1.422893762588501
0.5167550248385215,1.0709834650503203,0.9836666584014893,0.06746438145637512,0.9789999723434448,0.07453498244285583,0.5829498767852783,0.8634191155433655,0.9850000143051147,0.0805235505104065,0.415325403213501,1.0778179168701172,0.9869999885559082,0.04733461141586304,0.5222591161727905,1.3492227792739868
0.7515254524501309,0.8540262686433561,0.9763333201408386,0.1804188291231791,0.9729999899864197,0.3298611044883728,0.9641559720039368,0.29072603583335876,0.9789999723434448,0.09453437477350235,0.28376486897468567,1.8521238565444946,0.9769999980926514,0.1168610081076622,0.9039866924285889,0.6790441274642944
0.5056517033341099,1.4131417918636928,0.9903333385785421,0.04852064078052839,0.9850000143051147,0.07828719168901443,0.49358198046684265,1.1760873794555664,0.9959999918937683,0.03865435719490051,0.3376487195491791,2.081968069076538,0.9900000095367432,0.028620373457670212,0.6817275881767273,1.1032720804214478
0.7407222099276535,1.0001545315970775,0.9896666606267294,0.053848713636398315,0.984000027179718,0.09791970252990723,0.871639609336853,0.9210432767868042,0.9919999837875366,0.03634931519627571,0.34674596786499023,1.3309634923934937,0.9929999709129333,0.02727712318301201,0.935215950012207,0.7945725917816162
0.783735133140364,0.807142425718648,0.9863333503405253,0.08523990710576375,0.984000027179718,0.13635899126529694,0.8554129600524902,0.6120568513870239,0.9850000143051147,0.07312969118356705,0.7722183465957642,0.9115367531776428,0.9900000095367432,0.04623103886842728,0.6963455080986023,0.9756305813789368
0.6139841843685222,1.1331947638569468,0.9893333514531454,0.04590252290169398,0.9900000095367432,0.04727114737033844,0.6715911626815796,0.816972553730011,0.9890000224113464,0.03703517094254494,0.22708187997341156,1.5554431676864624,0.9890000224113464,0.05340125039219856,0.9023255705833435,1.1660504341125488
0.6405921622416169,1.0500616571945443,0.987333337465922,0.062174985806147255,0.9819999933242798,0.0966685339808464,0.8423346877098083,0.749200165271759,0.9909999966621399,0.04551909863948822,0.06193142011761665,1.6326385736465454,0.9890000224113464,0.04433732479810715,0.9132890105247498,0.9096139073371887
0.7535260518849033,0.9536084474486518,0.9873333175977071,0.04429946094751358,0.9869999885559082,0.03951801359653473,0.769435703754425,0.4530237913131714,0.9829999804496765,0.06511639058589935,0.8191042542457581,1.1308385133743286,0.9919999837875366,0.02826397866010666,0.6694352030754089,1.472010612487793
0.7632289638373331,1.0718736721239437,0.9856666525204977,0.08192531764507294,0.9929999709129333,0.025606200098991394,0.9171712398529053,0.8465017676353455,0.9900000095367432,0.12407096475362778,0.6976906657218933,1.2214909791946411,0.9739999771118164,0.09609878808259964,0.6142857074737549,1.2389681339263916
0.7014104085730781,1.363989387361529,0.9903333385785421,0.08910679630935192,0.9890000224113464,0.0653216764330864,0.7735528945922852,0.7317312359809875,0.9940000176429749,0.023304374888539314,0.4135759174823761,2.7820115089416504,0.9879999756813049,0.17869433760643005,0.8757475018501282,0.8848819732666016
0.7595278607602953,0.8218239808519018,0.9886666536331177,0.044165867691238724,0.9779999852180481,0.06326828896999359,0.9605231285095215,0.5045571327209473,0.9950000047683716,0.02637833170592785,0.38033589720726013,1.398912787437439,0.9929999709129333,0.042850982397794724,0.8438538312911987,0.7090914249420166
