Global_accuracy,Global_loss,Local_accuracy,Local_loss,raspberrypi1_fit_accuracy,raspberrypi1_fit_loss,raspberrypi1_ev_accuracy,raspberrypi1_ev_loss,raspberry4_fit_accuracy,raspberry4_fit_loss,raspberry4_ev_accuracy,raspberry4_ev_loss,raspberry6_fit_accuracy,raspberry6_fit_loss,raspberry6_ev_accuracy,raspberry6_ev_loss
0.0985295605929873,2.3162848616977136,0.5503333409627279,1.3609725634257,0.5195000171661377,1.4364510774612427,0.10231023281812668,2.3135693073272705,0.5509999990463257,1.3343430757522583,0.09303721785545349,2.3177733421325684,0.5805000066757202,1.3121235370635986,0.10024009644985199,2.3175127506256104
0.0985295605929873,2.3673843901503426,0.7168333331743876,0.8455508152643839,0.7254999876022339,0.8201444149017334,0.10231023281812668,2.362976551055908,0.7179999947547913,0.8306931257247925,0.09303721785545349,2.3700742721557617,0.7070000171661377,0.885814905166626,0.10024009644985199,2.3691036701202393
0.0985295605929873,2.363618969595336,0.8076666593551636,0.6073810458183289,0.8004999756813049,0.6251870393753052,0.10231023281812668,2.3600409030914307,0.8149999976158142,0.5861239433288574,0.09303721785545349,2.366757392883301,0.8075000047683716,0.610832154750824,0.10024009644985199,2.3640596866607666
0.0905271581571329,2.3806381395867886,0.8738333185513815,0.4467024505138397,0.875,0.43005824089050293,0.09120912104845047,2.378425121307373,0.8784999847412109,0.4300331771373749,0.09333733469247818,2.3799257278442383,0.8679999709129333,0.48001593351364136,0.08703481405973434,2.3835642337799072
0.3441032225833817,1.7504986513253629,0.8928333322207133,0.3774122893810272,0.8799999952316284,0.4356249272823334,0.34743472933769226,1.737379550933838,0.8924999833106995,0.35823318362236023,0.3460384011268616,1.7669494152069092,0.906000018119812,0.33837875723838806,0.33883553743362427,1.7471709251403809
0.9637891257227785,0.1334323434874071,0.9155000050862631,0.3231718838214874,0.9169999957084656,0.30700376629829407,0.9633963108062744,0.13075006008148193,0.9150000214576721,0.3482043445110321,0.9663865566253662,0.12803642451763153,0.9144999980926514,0.3143075406551361,0.9615846276283264,0.14151135087013245
0.9574872362467006,0.23313258432103023,0.9203333457310995,0.2943898340066274,0.9334999918937683,0.27716580033302307,0.9573957324028015,0.22437845170497894,0.9035000205039978,0.35009765625,0.95888352394104,0.22948546707630157,0.9240000247955322,0.25590604543685913,0.9561824798583984,0.2455364614725113
0.9606881876808412,0.3291023308615261,0.937333325544993,0.23277074098587036,0.9300000071525574,0.2555447518825531,0.9651964902877808,0.32208627462387085,0.9419999718666077,0.2092314511537552,0.9564825892448425,0.3316158056259155,0.9399999976158142,0.2335360199213028,0.9603841304779053,0.333607017993927
0.9692907925664251,0.21097690991351542,0.9385000069936117,0.24493404726187387,0.9340000152587891,0.2689646780490875,0.9678968191146851,0.244355246424675,0.9365000128746033,0.24738772213459015,0.970588207244873,0.20551010966300964,0.9449999928474426,0.21844974160194397,0.9693877696990967,0.1830553561449051
0.9707912206828648,0.2565544136341803,0.9490000009536743,0.2116135209798813,0.9539999961853027,0.2032877653837204,0.969996988773346,0.2620040476322174,0.9355000257492065,0.27992236614227295,0.9684873819351196,0.2807843089103699,0.9574999809265137,0.1516304314136505,0.9738895297050476,0.2268732488155365
