Time_stamp(s),Net_transmit(B/s),Net_receive(B/s),CPU_usage(%),RAM_usage(MB),RAM_usage(%),Swap_usage(MB),Swap_usage(%),Temp(ºC),Mem_faults,Mem_majfaults,Ejecucion
5,18550.2,2629486.6,5.352610000000002,359.2734375,9.47134930736626,0.0,0.0,63.783,8486.2,0.0,1
5,0.0,0.0,0.0,359.2734375,9.47134930736626,0.0,0.0,65.244,0.0,0.0,1
5,0.0,14.0,53.95212500000001,374.1484375,9.863491631962894,0.0,0.0,64.757,6168.2,0.0,1
5,0.0,0.0,22.950239999999997,391.5546875,10.322364058013997,0.0,0.0,63.783,3698.6,0.0,1
5,0.0,0.0,23.58701,401.52734375,10.58526830031841,0.0,0.0,65.244,1884.2,0.0,1
5,0.0,0.0,27.080654999999997,450.32421875,11.871676367246229,0.0,0.0,64.27,3146.8,0.0,1
5,0.0,0.0,26.070125,447.78125,11.80463733013688,0.0,0.0,65.244,2015.0,0.0,1
5,0.0,0.0,23.942499999999995,456.35546875,12.03067525095873,0.0,0.0,64.757,1528.2,0.0,1
5,0.0,0.0,20.716704999999997,487.85546875,12.861094291281011,0.0,0.0,63.783,2264.2,0.0,1
5,0.0,14.0,23.423285000000007,569.34765625,15.00943283532906,0.0,0.0,64.757,4172.6,0.0,1
6,0.0,0.0,0.0,569.34765625,15.00943283532906,0.0,0.0,65.244,0.0,0.0,1
5,0.0,0.0,100.0,699.58203125,18.442737746582143,0.0,0.0,67.679,6667.2,0.0,1
5,0.0,0.0,0.0,699.58203125,18.442737746582143,0.0,0.0,65.731,0.0,0.0,1
5,0.0,0.0,49.29111499999998,705.11328125,18.58855537568635,0.0,0.0,66.218,282.6,0.0,1
5,0.0,0.0,75.80139500000001,718.06640625,18.93003225288237,0.0,0.0,66.705,662.4,0.0,1
5,0.0,0.0,100.0,716.2734375,18.882765097685454,0.0,0.0,67.679,1239.2,0.0,1
5,0.0,0.0,0.0,716.2734375,18.882765097685454,0.0,0.0,66.705,0.0,0.0,1
5,0.0,0.0,100.0,723.9921875,19.086250715700935,0.0,0.0,67.679,465.8,0.0,1
5,0.0,0.0,44.44548499999996,640.50390625,16.885290131771356,0.0,0.0,67.192,2360.0,0.0,1
5,0.0,0.0,0.0,640.50390625,16.885290131771356,0.0,0.0,67.192,0.0,0.0,1
5,2597765.0,3891.4,66.46820000000005,643.91796875,16.975293385893586,0.0,0.0,68.166,7202.8,0.0,1
5,12618.2,2617324.6,6.299644999999998,702.84765625,18.528827815742538,0.0,0.0,64.757,2999.8,0.0,1
6,0.0,0.0,0.0,702.84765625,18.528827815742538,0.0,0.0,66.218,0.0,0.0,1
5,0.0,14.0,100.0,711.7421875,18.763309977797825,0.0,0.0,68.653,490.2,0.0,1
5,0.0,0.0,0.0,711.7421875,18.763309977797825,0.0,0.0,69.14,0.0,0.0,1
5,0.0,0.0,67.0069500000001,714.83984375,18.844971969238248,0.0,0.0,69.14,173.8,0.0,1
5,0.0,0.0,85.82847999999998,621.65234375,16.388315641618163,0.0,0.0,65.244,835.2,0.0,1
5,60.2,35.0,2.746839999999935,621.40234375,16.381725014314018,0.0,0.0,63.783,0.0,0.0,1
5,0.0,0.0,0.0,621.40234375,16.381725014314018,0.0,0.0,64.757,0.0,0.0,1
5,23280.2,2634016.8,37.91065500000002,769.6171875,20.289040198707415,0.0,0.0,66.218,7571.8,0.0,1
5,0.0,0.0,62.61760500000009,774.64453125,20.421573594651708,0.0,0.0,68.166,257.2,0.0,1
5,0.0,0.0,100.0,779.7890625,20.557196347144817,0.0,0.0,67.679,263.0,0.0,1
5,0.0,0.0,0.0,779.7890625,20.557196347144817,0.0,0.0,67.679,0.0,0.0,1
6,0.0,0.0,44.444295833333314,779.8203125,20.558020175557836,0.0,0.0,67.679,1.3333333333333333,0.0,1
5,0.0,0.0,60.44422999999994,779.85546875,20.55894698252248,0.0,0.0,69.627,1.8,0.0,1
5,0.0,0.0,100.0,781.65234375,20.606317116271022,0.0,0.0,69.14,80.8,0.0,1
5,0.0,0.0,0.0,781.65234375,20.606317116271022,0.0,0.0,68.166,0.0,0.0,1
5,2597433.6,3516.6,95.70671500000003,701.06640625,18.481869596200504,0.0,0.0,70.601,3081.4,0.0,1
5,0.0,0.0,0.0,701.06640625,18.481869596200504,0.0,0.0,65.731,0.0,0.0,1
5,26839.4,2634735.0,16.49602499999986,751.91796875,19.822444381284264,0.0,0.0,68.653,2603.8,0.0,1
5,0.0,0.0,56.87813000000006,752.12890625,19.82800522307214,0.0,0.0,70.114,10.8,0.0,1
5,0.0,0.0,63.88234500000009,752.19140625,19.829652879898173,0.0,0.0,70.601,16.0,0.0,1
5,0.0,0.0,100.0,752.23046875,19.830682665414447,0.0,0.0,69.14,16.8,0.0,1
5,60.2,35.0,0.43068500000003945,720.2578125,18.987803220345267,0.0,0.0,66.705,0.0,0.0,1
5,16429.4,2617450.8,22.588895000000093,794.78515625,20.952531006841895,0.0,0.0,66.218,3793.0,0.0,1
6,0.0,0.0,0.0,794.78515625,20.952531006841895,0.0,0.0,68.166,0.0,0.0,1
5,0.0,0.0,59.89412499999987,794.94140625,20.956650148906984,0.0,0.0,68.166,0.6,0.0,1
5,0.0,0.0,71.78622999999988,794.70703125,20.95047143580935,0.0,0.0,68.166,0.6,0.0,1
5,0.0,14.0,100.0,794.96875,20.957370998768376,0.0,0.0,69.627,0.6,0.0,1
5,0.0,0.0,75.26816999999994,794.7421875,20.951398242773994,0.0,0.0,69.627,1.0,0.0,1
