Time_stamp(s),Net_transmit(B/s),Net_receive(B/s),CPU_usage(%),RAM_usage(MB),RAM_usage(%),Swap_usage(MB),Swap_usage(%),Ejecucion
5,8.4,22.4,0.10164500000000132,187.12109375,4.932981558600975,0.0,0.0,1
5,14340.6,2627091.0,7.739180000000001,268.625,7.081629038303902,0.0,0.0,1
5,0.0,0.0,29.80389,353.29296875,9.313689144824917,0.0,0.0,1
5,0.0,0.0,20.463660000000008,371.203125,9.785845804035935,0.0,0.0,1
5,0.0,14.0,29.78204,396.4453125,10.451293204651336,0.0,0.0,1
5,0.0,0.0,24.814045,406.9453125,10.72809955142543,0.0,0.0,1
5,0.0,0.0,22.532049999999995,455.125,11.998237007196142,0.0,0.0,1
5,0.0,0.0,24.66002500000002,454.6953125,11.986909366517141,0.0,0.0,1
5,0.0,0.0,28.53985499999997,466.56640625,12.299861184912407,0.0,0.0,1
5,0.0,0.0,26.990600000000033,557.0859375,14.686183161771066,0.0,0.0,1
5,0.0,0.0,23.54849999999999,582.5859375,15.358427146793865,0.0,0.0,1
6,0.0,11.666666666666666,37.49349583333333,705.078125,18.587628568721705,0.0,0.0,1
5,0.0,0.0,72.35899000000003,716.08984375,18.877925105758973,0.0,0.0,1
5,0.0,0.0,55.39453999999999,716.6484375,18.892651038641674,0.0,0.0,1
5,0.0,0.0,57.712044999999954,731.71875,19.289942290819667,0.0,0.0,1
5,0.0,0.0,58.43031500000002,744.26953125,19.620812377198078,0.0,0.0,1
5,0.0,0.0,52.68674500000004,744.38671875,19.623901733746894,0.0,0.0,1
5,0.0,0.0,58.254459999999995,749.37109375,19.755302365623287,0.0,0.0,1
5,0.0,0.0,67.76614499999994,749.87890625,19.768689577334833,0.0,0.0,1
5,0.0,0.0,100.0,752.375,19.834492871824658,0.0,0.0,1
5,0.0,0.0,53.30275499999999,752.375,19.834492871824658,0.0,0.0,1
5,0.0,0.0,67.68071000000006,756.63671875,19.946842471650005,0.0,0.0,1
5,0.0,0.0,55.07618999999991,756.39453125,19.940457801449114,0.0,0.0,1
5,0.0,0.0,62.7060800000001,758.38671875,19.99297686277902,0.0,0.0,1
6,0.0,11.666666666666666,45.06459166666659,758.38671875,19.99297686277902,0.0,0.0,1
5,0.0,0.0,59.71094500000007,759.33203125,20.01789767227282,0.0,0.0,1
5,0.0,0.0,59.602879999999914,740.203125,19.513611704954094,0.0,0.0,1
5,0.0,0.0,66.8679800000001,745.19921875,19.645321272485365,0.0,0.0,1
5,0.0,0.0,60.18123500000001,756.18359375,19.93489695966124,0.0,0.0,1
5,0.0,0.0,58.919214999999944,758.0078125,19.982987943271173,0.0,0.0,1
5,0.0,0.0,55.95998000000009,758.0078125,19.982987943271173,0.0,0.0,1
5,0.0,0.0,56.30476999999985,758.26171875,19.98968154912695,0.0,0.0,1
5,0.0,0.0,61.47954999999996,758.39453125,19.993182819882275,0.0,0.0,1
5,0.0,0.0,53.58875000000012,758.3984375,19.993285798433902,0.0,0.0,1
5,0.0,0.0,67.9253349999999,758.54296875,19.99709600484411,0.0,0.0,1
5,0.0,0.0,60.55126999999999,758.54296875,19.99709600484411,0.0,0.0,1
6,0.0,0.0,43.562583333333535,761.14453125,20.065679720227873,0.0,0.0,1
5,0.0,0.0,59.39965,750.78515625,19.79258060131236,0.0,0.0,1
5,0.0,0.0,56.262459999999805,753.41015625,19.861782188005883,0.0,0.0,1
5,0.0,0.0,69.50146000000018,756.15234375,19.934073131248223,0.0,0.0,1
5,2597950.0,47517.0,54.58361999999995,720.3828125,18.991098533997338,0.0,0.0,1
5,20645.2,2587233.8,26.331365000000062,638.98046875,16.845128496636722,0.0,0.0,1
5,0.0,0.0,59.41254999999984,664.63671875,17.52149162372461,0.0,0.0,1
5,0.0,0.0,52.35810500000013,669.390625,17.646816521054994,0.0,0.0,1
5,0.0,0.0,33.042025000000024,671.1484375,17.693156869287264,0.0,0.0,1
5,0.0,0.0,0.09663499999987835,671.1484375,17.693156869287264,0.0,0.0,1
