Time_stamp(s),Net_transmit(B/s),Net_receive(B/s),CPU_usage(%),RAM_usage(MB),RAM_usage(%),Swap_usage(MB),Swap_usage(%),Ejecucion
5,8.4,22.4,0.11045000000000194,186.35546875,4.912883769163356,0.0,0.0,1
5,9945.0,1915953.2,0.9855450000000053,195.38671875,5.150974348623513,0.0,0.0,1
5,3268.6,704737.6,28.745274999999992,347.39453125,9.158351861215436,0.0,0.0,1
5,0.0,14.0,20.847769999999997,364.71484375,9.61496675279257,0.0,0.0,1
5,0.0,0.0,27.120580000000004,391.95703125,10.333151744641675,0.0,0.0,1
5,0.0,0.0,25.512455,402.95703125,10.623144422738475,0.0,0.0,1
5,0.0,0.0,22.18099500000001,452.11328125,11.919049202983546,0.0,0.0,1
5,0.0,0.0,29.490404999999985,455.5859375,12.010598738078738,0.0,0.0,1
5,0.0,0.0,21.930879999999995,465.09375,12.261252920780302,0.0,0.0,1
5,0.0,14.0,27.22076000000001,564.75,14.888487723197047,0.0,0.0,1
5,0.0,0.0,33.48554,672.5625,17.73074550567988,0.0,0.0,1
5,0.0,0.0,57.732494999999986,715.4296875,18.860851915280122,0.0,0.0,1
5,0.0,0.0,66.31599999999999,726.65625,19.156817453934313,0.0,0.0,1
5,0.0,0.0,50.37627999999999,737.35546875,19.438880644739402,0.0,0.0,1
6,0.0,0.0,61.87285416666667,733.24609375,19.330545311870853,0.0,0.0,1
5,0.0,0.0,65.56084000000006,742.07421875,19.563280912900247,0.0,0.0,1
5,0.0,0.0,48.24165999999998,742.90625,19.585215728395493,0.0,0.0,1
5,0.0,0.0,57.603395,742.91796875,19.585524669458806,0.0,0.0,1
5,0.0,0.0,71.39790000000005,743.31640625,19.596028665611463,0.0,0.0,1
5,0.0,14.0,100.0,747.78515625,19.713838191088286,0.0,0.0,1
5,0.0,0.0,55.51334999999995,723.52734375,19.07433019002965,0.0,0.0,1
5,0.0,0.0,66.19588500000006,742.96484375,19.58676043371206,0.0,0.0,1
5,0.0,0.0,58.160879999999935,759.703125,20.028031252477966,0.0,0.0,1
5,0.0,0.0,53.396460000000026,761.7109375,20.080963154658985,0.0,0.0,1
5,0.0,0.0,76.5625150000001,763.78125,20.13554274251101,0.0,0.0,1
5,0.0,0.0,56.915169999999904,764.26953125,20.148415286815734,0.0,0.0,1
5,0.0,0.0,57.468650000000146,764.51953125,20.155006029499752,0.0,0.0,1
6,0.0,0.0,47.403487499999855,767.5625,20.235227725606787,0.0,0.0,1
5,0.0,0.0,56.06398000000012,756.29296875,19.93812940305378,0.0,0.0,1
5,0.0,0.0,62.031135000000006,756.4296875,19.9417337154591,0.0,0.0,1
5,0.0,0.0,65.06759499999987,758.16015625,19.987354012475038,0.0,0.0,1
5,0.0,0.0,59.826280000000054,755.87890625,19.927213485483374,0.0,0.0,1
5,0.0,0.0,71.29307000000011,759.76171875,20.02957595779453,0.0,0.0,1
5,0.0,0.0,55.87752499999994,763.76171875,20.13502784073882,0.0,0.0,1
5,0.0,0.0,56.86779999999999,747.56640625,19.70807129123977,0.0,0.0,1
5,0.0,0.0,59.787859999999846,740.0,19.508598344693784,0.0,0.0,1
5,0.0,0.0,81.81093500000003,738.9765625,19.48161749183108,0.0,0.0,1
5,0.0,0.0,49.93004500000012,730.83984375,19.267109413537177,0.0,0.0,1
5,0.0,0.0,57.87341499999996,728.7265625,19.211397041786338,0.0,0.0,1
6,0.0,11.666666666666666,25.93269583333324,655.65625,17.285046531673153,0.0,0.0,1
5,0.0,0.0,76.59461000000022,675.66796875,17.81261488745792,0.0,0.0,1
5,0.0,0.0,42.559499999999844,676.02734375,17.822089080066196,0.0,0.0,1
5,2597720.2,3635.8,13.06077000000016,629.5625,16.597137764028755,0.0,0.0,1
5,0.0,0.0,0.08305499999977428,629.5625,16.597137764028755,0.0,0.0,1
5,0.0,0.0,0.08930000000020755,629.5625,16.597137764028755,0.0,0.0,1
5,0.0,0.0,0.1051999999998543,629.5625,16.597137764028755,0.0,0.0,1
5,0.0,0.0,0.2246300000001611,629.5625,16.597137764028755,0.0,0.0,1
5,24217.4,2640209.8,27.000884999999926,701.875,18.503510085381013,0.0,0.0,1
